time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
1.243,472.77,346.375,53.7717,0.0186378,0.0100043,74.9992
1.254,473.889,346.375,53.8362,0.0187262,0.0100044,74.9992
1.265,475.008,346.376,53.9005,0.0188147,0.0100044,74.9992
1.276,476.128,346.377,53.9645,0.0189035,0.0100045,74.9992
1.287,477.247,346.378,54.0284,0.0189925,0.0100045,74.9992
1.298,478.366,346.379,54.0921,0.0190816,0.0100046,74.9992
1.309,479.485,346.38,54.1557,0.019171,0.0100046,74.9992
1.32,480.604,346.381,54.219,0.0192606,0.0100047,74.9992
1.331,481.723,346.382,54.2821,0.0193504,0.0100047,74.9992
1.342,482.842,346.383,54.345,0.0194404,0.0100048,74.9991
1.353,483.961,346.384,54.4077,0.0195306,0.0100048,74.9991
1.364,485.08,346.384,54.4703,0.0196211,0.0100049,74.9991
1.375,486.2,346.385,54.5326,0.0197117,0.0100049,74.9991
1.386,487.319,346.386,54.5948,0.0198026,0.010005,74.9991
1.397,488.438,346.387,54.6567,0.0198936,0.010005,74.9991
1.408,489.557,346.388,54.7185,0.0199849,0.0100051,74.9991
1.419,490.676,346.389,54.7801,0.0200763,0.0100052,74.9991
1.43,491.795,346.39,54.8415,0.020168,0.0100052,74.9991
1.441,492.914,346.391,54.9027,0.0202599,0.0100053,74.9991
1.452,494.033,346.392,54.9637,0.020352,0.0100053,74.9991
1.463,495.152,346.393,55.0246,0.0204443,0.0100054,74.9991
1.474,496.271,346.394,55.0852,0.0205368,0.0100054,74.9991
1.485,497.391,346.395,55.1457,0.0206296,0.0100055,74.9991
1.496,498.51,346.396,55.206,0.0207225,0.0100055,74.9991
1.507,499.629,346.397,55.2661,0.0208156,0.0100056,74.999
1.518,500.748,346.398,55.326,0.020909,0.0100057,74.999
1.529,501.867,346.399,55.3858,0.0210026,0.0100057,74.999
1.54,502.986,346.4,55.4453,0.0210963,0.0100058,74.999
1.551,504.105,346.401,55.5047,0.0211903,0.0100058,74.999
1.562,505.224,346.402,55.5639,0.0212845,0.0100059,74.999
1.573,506.343,346.403,55.6229,0.0213789,0.0100059,74.999
1.584,507.462,346.404,55.6818,0.0214735,0.010006,74.999
1.595,508.581,346.405,55.7405,0.0215683,0.0100061,74.999
1.606,509.7,346.406,55.7989,0.0216633,0.0100061,74.999
1.617,510.819,346.407,55.8573,0.0217586,0.0100062,74.999
1.628,511.939,346.408,55.9154,0.021854,0.0100062,74.999
1.639,513.058,346.409,55.9734,0.0219496,0.0100063,74.999
1.65,514.177,346.41,56.0312,0.0220455,0.0100063,74.999
1.661,515.296,346.411,56.0888,0.0221416,0.0100064,74.9989
1.672,516.415,346.412,56.1462,0.0222378,0.0100065,74.9989
1.683,517.534,346.413,56.2035,0.0223343,0.0100065,74.9989
1.694,518.653,346.414,56.2606,0.022431,0.0100066,74.9989
1.705,519.772,346.415,56.3175,0.0225279,0.0100067,74.9989
1.716,520.891,346.416,56.3743,0.022625,0.0100067,74.9989
1.727,522.01,346.417,56.4309,0.0227223,0.0100068,74.9989
1.738,523.129,346.418,56.4873,0.0228199,0.0100068,74.9989
1.749,524.248,346.419,56.5436,0.0229176,0.0100069,74.9989
1.76,525.367,346.42,56.5997,0.0230155,0.010007,74.9989
1.771,526.486,346.422,56.6556,0.0231137,0.010007,74.9989
1.782,527.605,346.423,56.7113,0.023212,0.0100071,74.9989
1.793,528.724,346.424,56.7669,0.0233106,0.0100071,74.9989
1.804,529.843,346.425,56.8223,0.0234094,0.0100072,74.9989
1.815,530.962,346.426,56.8776,0.0235084,0.0100073,74.9989
1.826,532.081,346.427,56.9327,0.0236076,0.0100073,74.9988
1.837,533.201,346.428,56.9876,0.023707,0.0100074,74.9988
1.848,534.32,346.429,57.0424,0.0238066,0.0100075,74.9988
1.859,535.439,346.43,57.097,0.0239064,0.0100075,74.9988
1.87,536.558,346.431,57.1515,0.0240064,0.0100076,74.9988
1.881,537.677,346.433,57.2058,0.0241067,0.0100077,74.9988
1.892,538.796,346.434,57.2599,0.0242071,0.0100077,74.9988
1.903,539.915,346.435,57.3138,0.0243078,0.0100078,74.9988
1.914,541.034,346.436,57.3677,0.0244087,0.0100079,74.9988
1.925,542.153,346.437,57.4213,0.0245097,0.0100079,74.9988
1.936,543.272,346.438,57.4748,0.024611,0.010008,74.9988
1.947,544.391,346.439,57.5281,0.0247125,0.0100081,74.9988
1.958,545.51,346.441,57.5813,0.0248142,0.0100081,74.9988
1.969,546.629,346.442,57.6343,0.0249161,0.0100082,74.9988
1.98,547.748,346.443,57.6872,0.0250182,0.0100083,74.9987
1.991,548.867,346.444,57.7399,0.0251206,0.0100083,74.9987
2.002,549.986,346.445,57.7925,0.0252231,0.0100084,74.9987
2.013,551.105,346.446,57.8449,0.0253258,0.0100085,74.9987
2.024,552.224,346.448,57.8972,0.0254288,0.0100085,74.9987
2.035,553.343,346.449,57.9493,0.0255319,0.0100086,74.9987
2.046,554.462,346.45,58.0012,0.0256353,0.0100087,74.9987
2.057,555.581,346.451,58.053,0.0257389,0.0100087,74.9987
2.068,556.7,346.452,58.1047,0.0258427,0.0100088,74.9987
2.079,557.819,346.454,58.1562,0.0259467,0.0100089,74.9987
2.09,558.938,346.455,58.2075,0.0260509,0.010009,74.9987
2.101,560.057,346.456,58.2587,0.0261553,0.010009,74.9987
2.112,561.176,346.457,58.3098,0.0262599,0.0100091,74.9987
2.123,562.295,346.459,58.3607,0.0263647,0.0100092,74.9987
2.134,563.414,346.46,58.4114,0.0264698,0.0100092,74.9987
2.145,564.533,346.461,58.462,0.026575,0.0100093,74.9986
2.156,565.652,346.462,58.5125,0.0266805,0.0100094,74.9986
2.167,566.771,346.464,58.5628,0.0267862,0.0100095,74.9986
2.178,567.89,346.465,58.613,0.026892,0.0100095,74.9986
2.189,569.009,346.466,58.663,0.0269981,0.0100096,74.9986
2.2,570.128,346.467,58.7129,0.0271044,0.0100097,74.9986
2.211,571.247,346.469,58.7626,0.0272109,0.0100097,74.9986
2.222,572.366,346.47,58.8122,0.0273176,0.0100098,74.9986
2.233,573.485,346.471,58.8617,0.0274245,0.0100099,74.9986
2.244,574.604,346.472,58.911,0.0275317,0.01001,74.9986
2.255,575.723,346.474,58.9602,0.027639,0.01001,74.9986
2.266,576.842,346.475,59.0092,0.0277465,0.0100101,74.9986
2.277,577.961,346.476,59.0581,0.0278543,0.0100102,74.9986
2.288,579.08,346.478,59.1069,0.0279622,0.0100103,74.9986
2.299,580.199,346.479,59.1555,0.0280704,0.0100103,74.9985
2.31,581.318,346.48,59.204,0.0281788,0.0100104,74.9985
2.321,582.437,346.482,59.2523,0.0282874,0.0100105,74.9985
2.332,583.556,346.483,59.3005,0.0283962,0.0100106,74.9985
2.343,584.675,346.484,59.3486,0.0285052,0.0100106,74.9985
2.354,585.794,346.486,59.3965,0.0286144,0.0100107,74.9985
2.365,586.913,346.487,59.4443,0.0287238,0.0100108,74.9985
2.376,588.032,346.488,59.492,0.0288334,0.0100109,74.9985
2.387,589.151,346.49,59.5395,0.0289433,0.010011,74.9985
2.398,590.27,346.491,59.5869,0.0290533,0.010011,74.9985
2.409,591.388,346.492,59.6341,0.0291636,0.0100111,74.9985
2.42,592.507,346.494,59.6812,0.029274,0.0100112,74.9985
2.431,593.626,346.495,59.7282,0.0293847,0.0100113,74.9985
2.442,594.745,346.497,59.7751,0.0294956,0.0100114,74.9985
2.453,595.864,346.498,59.8218,0.0296067,0.0100114,74.9985
2.464,596.983,346.499,59.8684,0.029718,0.0100115,74.9984
2.475,598.102,346.501,59.9148,0.0298295,0.0100116,74.9984
2.486,599.221,346.502,59.9612,0.0299412,0.0100117,74.9984
2.497,600.34,346.504,60.0074,0.0300531,0.0100118,74.9984
2.508,601.459,346.505,60.0534,0.0301653,0.0100118,74.9984
2.519,602.578,346.506,60.0994,0.0302776,0.0100119,74.9984
2.53,603.697,346.508,60.1452,0.0303902,0.010012,74.9984
2.541,604.816,346.509,60.1909,0.0305029,0.0100121,74.9984
2.552,605.935,346.511,60.2364,0.0306159,0.0100122,74.9984
2.563,607.054,346.512,60.2819,0.0307291,0.0100123,74.9984
2.574,608.173,346.513,60.3272,0.0308425,0.0100123,74.9984
2.585,609.292,346.515,60.3723,0.0309561,0.0100124,74.9984
2.596,610.411,346.516,60.4174,0.0310699,0.0100125,74.9984
2.607,611.529,346.518,60.4623,0.0311839,0.0100126,74.9984
2.618,612.648,346.519,60.5071,0.0312981,0.0100127,74.9983
2.629,613.767,346.521,60.5518,0.0314125,0.0100128,74.9983
2.64,614.886,346.522,60.5963,0.0315272,0.0100128,74.9983
2.651,616.005,346.524,60.6408,0.031642,0.0100129,74.9983
2.662,617.124,346.525,60.6851,0.0317571,0.010013,74.9983
2.673,618.243,346.527,60.7293,0.0318723,0.0100131,74.9983
2.684,619.362,346.528,60.7733,0.0319878,0.0100132,74.9983
2.695,620.481,346.53,60.8173,0.0321035,0.0100133,74.9983
2.706,621.6,346.531,60.8611,0.0322194,0.0100134,74.9983
2.717,622.719,346.533,60.9048,0.0323355,0.0100134,74.9983
2.728,623.838,346.534,60.9484,0.0324518,0.0100135,74.9983
2.739,624.957,346.536,60.9918,0.0325683,0.0100136,74.9983
2.75,626.075,346.537,61.0352,0.032685,0.0100137,74.9983
2.761,627.194,346.539,61.0784,0.0328019,0.0100138,74.9983
2.772,628.313,346.54,61.1215,0.0329191,0.0100139,74.9983
2.783,629.432,346.542,61.1645,0.0330364,0.010014,74.9982
2.794,630.551,346.543,61.2073,0.033154,0.0100141,74.9982
2.805,631.67,346.545,61.2501,0.0332718,0.0100142,74.9982
2.816,632.789,346.547,61.2927,0.0333897,0.0100143,74.9982
2.827,633.908,346.548,61.3352,0.0335079,0.0100143,74.9982
2.838,635.027,346.55,61.3776,0.0336263,0.0100144,74.9982
2.849,636.146,346.551,61.4199,0.0337449,0.0100145,74.9982
2.86,637.265,346.553,61.4621,0.0338637,0.0100146,74.9982
2.871,638.383,346.555,61.5041,0.0339827,0.0100147,74.9982
2.882,639.502,346.556,61.5461,0.034102,0.0100148,74.9982
2.893,640.621,346.558,61.5879,0.0342214,0.0100149,74.9982
2.904,641.74,346.559,61.6296,0.034341,0.010015,74.9982
2.915,642.859,346.561,61.6712,0.0344609,0.0100151,74.9982
2.926,643.978,346.563,61.7127,0.034581,0.0100152,74.9982
2.937,645.097,346.564,61.7541,0.0347012,0.0100153,74.9982
2.948,646.216,346.566,61.7953,0.0348217,0.0100154,74.9981
2.959,647.335,346.567,61.8365,0.0349424,0.0100155,74.9981
2.97,648.453,346.569,61.8775,0.0350633,0.0100155,74.9981
2.981,649.572,346.571,61.9184,0.0351844,0.0100156,74.9981
2.992,650.691,346.572,61.9593,0.0353057,0.0100157,74.9981
3.003,651.81,346.574,62,0.0354272,0.0100158,74.9981
3.014,652.929,346.576,62.0406,0.035549,0.0100159,74.9981
3.025,654.048,346.577,62.0811,0.0356709,0.010016,74.9981
3.036,655.167,346.579,62.1214,0.0357931,0.0100161,74.9981
3.047,656.286,346.581,62.1617,0.0359154,0.0100162,74.9981
3.058,657.404,346.582,62.2019,0.036038,0.0100163,74.9981
3.069,658.523,346.584,62.2419,0.0361608,0.0100164,74.9981
3.08,659.642,346.586,62.2819,0.0362837,0.0100165,74.9981
3.091,660.761,346.587,62.3217,0.0364069,0.0100166,74.9981
3.102,661.88,346.589,62.3615,0.0365303,0.0100167,74.998
3.113,662.999,346.591,62.4011,0.0366539,0.0100168,74.998
3.124,664.118,346.593,62.4406,0.0367778,0.0100169,74.998
3.135,665.236,346.594,62.4801,0.0369018,0.010017,74.998
3.146,666.355,346.596,62.5194,0.037026,0.0100171,74.998
3.157,667.474,346.598,62.5586,0.0371505,0.0100172,74.998
3.168,668.593,346.6,62.5977,0.0372751,0.0100173,74.998
3.179,669.712,346.601,62.6367,0.0374,0.0100174,74.998
3.19,670.831,346.603,62.6756,0.037525,0.0100175,74.998
3.201,671.95,346.605,62.7144,0.0376503,0.0100176,74.998
3.212,673.068,346.607,62.7531,0.0377758,0.0100177,74.998
3.223,674.187,346.608,62.7917,0.0379015,0.0100178,74.998
3.234,675.306,346.61,62.8302,0.0380274,0.0100179,74.998
3.245,676.425,346.612,62.8686,0.0381535,0.010018,74.998
3.256,677.544,346.614,62.9069,0.0382798,0.0100181,74.998
3.267,678.663,346.616,62.9451,0.0384064,0.0100182,74.9979
3.278,679.782,346.617,62.9832,0.0385331,0.0100183,74.9979
3.289,680.9,346.619,63.0212,0.03866,0.0100184,74.9979
3.3,682.019,346.621,63.0591,0.0387872,0.0100185,74.9979
3.311,683.138,346.623,63.0969,0.0389146,0.0100187,74.9979
3.322,684.257,346.625,63.1346,0.0390421,0.0100188,74.9979
3.333,685.376,346.626,63.1721,0.0391699,0.0100189,74.9979
3.344,686.495,346.628,63.2096,0.0392979,0.010019,74.9979
3.355,687.613,346.63,63.247,0.0394261,0.0100191,74.9979
3.366,688.732,346.632,63.2843,0.0395545,0.0100192,74.9979
3.377,689.851,346.634,63.3216,0.0396831,0.0100193,74.9979
3.388,690.97,346.636,63.3587,0.0398119,0.0100194,74.9979
3.399,692.089,346.638,63.3957,0.039941,0.0100195,74.9979
3.41,693.207,346.639,63.4326,0.0400702,0.0100196,74.9979
3.421,694.326,346.641,63.4694,0.0401997,0.0100197,74.9978
3.432,695.445,346.643,63.5061,0.0403293,0.0100198,74.9978
3.443,696.564,346.645,63.5428,0.0404592,0.0100199,74.9978
3.454,697.683,346.647,63.5793,0.0405893,0.0100201,74.9978
3.465,698.802,346.649,63.6157,0.0407195,0.0100202,74.9978
3.476,699.92,346.651,63.6521,0.04085,0.0100203,74.9978
3.487,701.039,346.653,63.6883,0.0409807,0.0100204,74.9978
3.498,702.158,346.655,63.7245,0.0411116,0.0100205,74.9978
3.509,703.277,346.657,63.7606,0.0412428,0.0100206,74.9978
3.52,704.396,346.659,63.7965,0.0413741,0.0100207,74.9978
3.531,705.514,346.66,63.8324,0.0415056,0.0100208,74.9978
3.542,706.633,346.662,63.8682,0.0416374,0.0100209,74.9978
3.553,707.752,346.664,63.9039,0.0417693,0.0100211,74.9978
3.564,708.871,346.666,63.9395,0.0419015,0.0100212,74.9978
3.575,709.99,346.668,63.975,0.0420339,0.0100213,74.9978
3.586,711.108,346.67,64.0104,0.0421664,0.0100214,74.9977
3.597,712.227,346.672,64.0458,0.0422992,0.0100215,74.9977
3.608,713.346,346.674,64.081,0.0424322,0.0100216,74.9977
3.619,714.465,346.676,64.1162,0.0425654,0.0100217,74.9977
3.63,715.584,346.678,64.1512,0.0426988,0.0100219,74.9977
3.641,716.702,346.68,64.1862,0.0428324,0.010022,74.9977
3.652,717.821,346.682,64.2211,0.0429663,0.0100221,74.9977
3.663,718.94,346.684,64.2559,0.0431003,0.0100222,74.9977
3.674,720.059,346.686,64.2906,0.0432346,0.0100223,74.9977
3.685,721.178,346.688,64.3252,0.043369,0.0100224,74.9977
3.696,722.296,346.69,64.3598,0.0435037,0.0100226,74.9977
3.707,723.415,346.692,64.3942,0.0436386,0.0100227,74.9977
3.718,724.534,346.694,64.4286,0.0437736,0.0100228,74.9977
3.729,725.653,346.696,64.4628,0.0439089,0.0100229,74.9977
3.74,726.771,346.699,64.497,0.0440444,0.010023,74.9976
3.751,727.89,346.701,64.5311,0.0441801,0.0100232,74.9976
3.762,729.009,346.703,64.5651,0.044316,0.0100233,74.9976
3.773,730.128,346.705,64.5991,0.0444522,0.0100234,74.9976
3.784,731.247,346.707,64.6329,0.0445885,0.0100235,74.9976
3.795,732.365,346.709,64.6667,0.044725,0.0100236,74.9976
3.806,733.484,346.711,64.7003,0.0448618,0.0100238,74.9976
3.817,734.603,346.713,64.7339,0.0449987,0.0100239,74.9976
3.828,735.722,346.715,64.7674,0.0451359,0.010024,74.9976
3.839,736.84,346.717,64.8009,0.0452733,0.0100241,74.9976
3.85,737.959,346.72,64.8342,0.0454109,0.0100242,74.9976
3.861,739.078,346.722,64.8674,0.0455487,0.0100244,74.9976
3.872,740.197,346.724,64.9006,0.0456867,0.0100245,74.9976
3.883,741.315,346.726,64.9337,0.0458249,0.0100246,74.9976
3.894,742.434,346.728,64.9667,0.0459633,0.0100247,74.9976
3.905,743.553,346.73,64.9996,0.0461019,0.0100249,74.9975
3.916,744.672,346.732,65.0325,0.0462407,0.010025,74.9975
3.927,745.79,346.735,65.0652,0.0463798,0.0100251,74.9975
3.938,746.909,346.737,65.0979,0.046519,0.0100252,74.9975
3.949,748.028,346.739,65.1305,0.0466585,0.0100254,74.9975
3.96,749.147,346.741,65.163,0.0467982,0.0100255,74.9975
3.971,750.265,346.743,65.1955,0.046938,0.0100256,74.9975
3.982,751.384,346.746,65.2278,0.0470781,0.0100258,74.9975
3.993,752.503,346.748,65.2601,0.0472184,0.0100259,74.9975
4.004,753.622,346.75,65.2923,0.0473589,0.010026,74.9975
4.015,754.74,346.752,65.3244,0.0474996,0.0100261,74.9975
4.026,755.859,346.754,65.3565,0.0476406,0.0100263,74.9975
4.037,756.978,346.757,65.3884,0.0477817,0.0100264,74.9975
4.048,758.097,346.759,65.4203,0.047923,0.0100265,74.9975
4.059,759.215,346.761,65.4521,0.0480646,0.0100267,74.9974
4.07,760.334,346.763,65.4838,0.0482063,0.0100268,74.9974
4.081,761.453,346.766,65.5155,0.0483483,0.0100269,74.9974
4.092,762.572,346.768,65.547,0.0484905,0.010027,74.9974
4.103,763.69,346.77,65.5785,0.0486328,0.0100272,74.9974
4.114,764.809,346.772,65.61,0.0487754,0.0100273,74.9974
4.125,765.928,346.775,65.6413,0.0489182,0.0100274,74.9974
4.136,767.046,346.777,65.6726,0.0490612,0.0100276,74.9974
4.147,768.165,346.779,65.7037,0.0492044,0.0100277,74.9974
4.158,769.284,346.782,65.7349,0.0493479,0.0100278,74.9974
4.169,770.403,346.784,65.7659,0.0494915,0.010028,74.9974
4.18,771.521,346.786,65.7969,0.0496353,0.0100281,74.9974
4.191,772.64,346.789,65.8277,0.0497794,0.0100282,74.9974
4.202,773.759,346.791,65.8586,0.0499236,0.0100284,74.9974
4.213,774.877,346.793,65.8893,0.0500681,0.0100285,74.9974
4.224,775.996,346.796,65.9199,0.0502128,0.0100287,74.9973
4.235,777.115,346.798,65.9505,0.0503577,0.0100288,74.9973
4.246,778.234,346.8,65.981,0.0505028,0.0100289,74.9973
4.257,779.352,346.803,66.0115,0.050648,0.0100291,74.9973
4.268,780.471,346.805,66.0419,0.0507936,0.0100292,74.9973
4.279,781.59,346.808,66.0721,0.0509393,0.0100293,74.9973
4.29,782.708,346.81,66.1024,0.0510852,0.0100295,74.9973
4.301,783.827,346.812,66.1325,0.0512313,0.0100296,74.9973
4.312,784.946,346.815,66.1626,0.0513777,0.0100298,74.9973
4.323,786.064,346.817,66.1926,0.0515242,0.0100299,74.9973
4.334,787.183,346.82,66.2225,0.051671,0.01003,74.9973
4.345,788.302,346.822,66.2524,0.0518179,0.0100302,74.9973
4.356,789.421,346.824,66.2822,0.0519651,0.0100303,74.9973
4.367,790.539,346.827,66.3119,0.0521125,0.0100305,74.9973
4.378,791.658,346.829,66.3415,0.0522601,0.0100306,74.9972
4.389,792.777,346.832,66.3711,0.0524079,0.0100307,74.9972
4.4,793.895,346.834,66.4006,0.0525559,0.0100309,74.9972
4.411,795.014,346.837,66.43,0.0527041,0.010031,74.9972
4.422,796.133,346.839,66.4594,0.0528526,0.0100312,74.9972
4.433,797.251,346.842,66.4887,0.0530012,0.0100313,74.9972
4.444,798.37,346.844,66.5179,0.05315,0.0100315,74.9972
4.455,799.489,346.847,66.5471,0.0532991,0.0100316,74.9972
4.466,800.607,346.849,66.5762,0.0534483,0.0100317,74.9972
4.477,801.726,346.852,66.6052,0.0535978,0.0100319,74.9972
4.488,802.845,346.854,66.6341,0.0537475,0.010032,74.9972
4.499,803.963,346.857,66.663,0.0538974,0.0100322,74.9972
4.51,805.082,346.859,66.6918,0.0540475,0.0100323,74.9972
4.521,806.201,346.862,66.7206,0.0541978,0.0100325,74.9972
4.532,807.319,346.864,66.7493,0.0543483,0.0100326,74.9972
4.543,808.438,346.867,66.7779,0.054499,0.0100328,74.9971
4.554,809.557,346.869,66.8064,0.0546499,0.0100329,74.9971
