time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
0.913,537.598,346.364,57.2071,0.0240996,0.0100037,74.9994
0.924,539.902,346.365,57.3185,0.0243067,0.0100038,74.9994
0.935,542.207,346.367,57.4292,0.0245146,0.0100038,74.9994
0.946,544.512,346.368,57.5393,0.0247235,0.0100039,74.9994
0.957,546.816,346.369,57.6487,0.0249332,0.010004,74.9994
0.968,549.121,346.37,57.7574,0.0251438,0.0100041,74.9994
0.979,551.426,346.371,57.8655,0.0253553,0.0100041,74.9994
0.99,553.73,346.372,57.973,0.0255677,0.0100042,74.9994
1.001,556.035,346.374,58.0798,0.025781,0.0100043,74.9994
1.012,558.339,346.375,58.1859,0.0259951,0.0100043,74.9994
1.023,560.644,346.376,58.2915,0.0262102,0.0100044,74.9993
1.034,562.949,346.377,58.3964,0.0264261,0.0100045,74.9993
1.045,565.253,346.379,58.5007,0.0266429,0.0100045,74.9993
1.056,567.558,346.38,58.6043,0.0268606,0.0100046,74.9993
1.067,569.863,346.381,58.7074,0.0270792,0.0100047,74.9993
1.078,572.167,346.382,58.8098,0.0272986,0.0100048,74.9993
1.089,574.472,346.384,58.9117,0.027519,0.0100048,74.9993
1.1,576.776,346.385,59.0129,0.0277402,0.0100049,74.9993
1.111,579.081,346.386,59.1136,0.0279624,0.010005,74.9993
1.122,581.386,346.388,59.2137,0.0281854,0.0100051,74.9993
1.133,583.69,346.389,59.3131,0.0284093,0.0100051,74.9993
1.144,585.995,346.39,59.412,0.028634,0.0100052,74.9993
1.155,588.299,346.392,59.5104,0.0288597,0.0100053,74.9993
1.166,590.604,346.393,59.6081,0.0290863,0.0100054,74.9993
1.177,592.909,346.394,59.7053,0.0293137,0.0100055,74.9992
1.188,595.213,346.396,59.8019,0.029542,0.0100055,74.9992
1.199,597.518,346.397,59.898,0.0297712,0.0100056,74.9992
1.21,599.822,346.398,59.9935,0.0300013,0.0100057,74.9992
1.221,602.127,346.4,60.0884,0.0302323,0.0100058,74.9992
1.232,604.431,346.401,60.1829,0.0304642,0.0100059,74.9992
1.243,606.736,346.403,60.2767,0.0306969,0.0100059,74.9992
