time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
0.737,725.784,346.378,64.4873,0.0439248,0.0100045,74.9995
0.748,731.448,346.38,64.6599,0.0446131,0.0100046,74.9995
0.759,737.112,346.383,64.8303,0.0453066,0.0100048,74.9995
0.77,742.775,346.385,64.9986,0.0460055,0.0100049,74.9995
0.781,748.439,346.387,65.1647,0.0467098,0.010005,74.9995
0.792,754.103,346.389,65.3288,0.0474194,0.0100051,74.9995
0.803,759.766,346.391,65.4909,0.0481344,0.0100053,74.9995
0.814,765.43,346.394,65.651,0.0488547,0.0100054,74.9995
0.825,771.094,346.396,65.8091,0.0495803,0.0100055,74.9995
0.836,776.757,346.398,65.9653,0.0503113,0.0100057,74.9995
0.847,782.421,346.401,66.1196,0.0510477,0.0100058,74.9995
0.858,788.084,346.403,66.2721,0.0517894,0.010006,74.9994
0.869,793.748,346.405,66.4227,0.0525364,0.0100061,74.9994
0.88,799.412,346.408,66.5715,0.0532888,0.0100062,74.9994
0.891,805.075,346.41,66.7186,0.0540466,0.0100064,74.9994
0.902,810.739,346.413,66.8639,0.0548096,0.0100065,74.9994
0.913,816.402,346.416,67.0075,0.0555781,0.0100067,74.9994
0.924,822.066,346.418,67.1495,0.0563519,0.0100068,74.9994
0.935,827.729,346.421,67.2897,0.057131,0.010007,74.9994
0.946,833.393,346.424,67.4284,0.0579155,0.0100071,74.9994
0.957,839.056,346.426,67.5654,0.0587053,0.0100073,74.9994
0.968,844.72,346.429,67.7009,0.0595005,0.0100075,74.9994
0.979,850.384,346.432,67.8348,0.060301,0.0100076,74.9994
0.99,856.047,346.435,67.9673,0.0611069,0.0100078,74.9994
1.001,861.711,346.438,68.0982,0.0619182,0.010008,74.9994
1.012,867.374,346.441,68.2276,0.0627347,0.0100081,74.9994
1.023,873.038,346.443,68.3556,0.0635566,0.0100083,74.9993
1.034,878.701,346.446,68.4821,0.0643839,0.0100085,74.9993
1.045,884.365,346.45,68.6073,0.0652165,0.0100086,74.9993
1.056,890.028,346.453,68.731,0.0660545,0.0100088,74.9993
1.067,895.691,346.456,68.8534,0.0668978,0.010009,74.9993
1.078,901.355,346.459,68.9745,0.0677465,0.0100092,74.9993
1.089,907.018,346.462,69.0942,0.0686005,0.0100094,74.9993
1.1,912.682,346.465,69.2126,0.0694599,0.0100096,74.9993
1.111,918.345,346.469,69.3298,0.0703246,0.0100097,74.9993
1.122,924.009,346.472,69.4457,0.0711946,0.0100099,74.9993
1.133,929.672,346.475,69.5603,0.07207,0.0100101,74.9993
1.144,935.335,346.479,69.6737,0.0729508,0.0100103,74.9993
1.155,940.999,346.482,69.786,0.0738369,0.0100105,74.9993
1.166,946.662,346.486,69.897,0.0747283,0.0100107,74.9993
1.177,952.326,346.489,70.0069,0.0756251,0.0100109,74.9992
1.188,957.989,346.493,70.1156,0.0765273,0.0100111,74.9992
1.199,963.652,346.496,70.2232,0.0774348,0.0100113,74.9992
1.21,969.316,346.5,70.3296,0.0783476,0.0100116,74.9992
1.221,974.979,346.504,70.435,0.0792658,0.0100118,74.9992
1.232,980.642,346.507,70.5393,0.0801893,0.010012,74.9992
1.243,986.306,346.511,70.6425,0.0811182,0.0100122,74.9992
1.254,991.969,346.515,70.7447,0.0820524,0.0100124,74.9992
1.265,997.632,346.519,70.8458,0.082992,0.0100126,74.9992
1.276,1003.3,346.523,70.9459,0.0839369,0.0100129,74.9992
1.287,1008.96,346.527,71.045,0.0848872,0.0100131,74.9992
1.298,1014.62,346.531,71.1431,0.0858428,0.0100133,74.9992
1.309,1020.29,346.535,71.2402,0.0868038,0.0100136,74.9992
1.32,1025.95,346.539,71.3364,0.0877701,0.0100138,74.9992
1.331,1031.61,346.543,71.4316,0.0887418,0.010014,74.9992
1.342,1037.28,346.547,71.5259,0.0897188,0.0100143,74.9991
1.353,1042.94,346.551,71.6192,0.0907011,0.0100145,74.9991
1.364,1048.6,346.556,71.7116,0.0916888,0.0100148,74.9991
1.375,1054.27,346.56,71.8032,0.0926819,0.010015,74.9991
1.386,1059.93,346.564,71.8938,0.0936803,0.0100153,74.9991
1.397,1065.59,346.569,71.9836,0.094684,0.0100155,74.9991
1.408,1071.25,346.573,72.0725,0.0956931,0.0100158,74.9991
1.419,1076.92,346.578,72.1606,0.0967076,0.010016,74.9991
1.43,1082.58,346.582,72.2478,0.0977274,0.0100163,74.9991
1.441,1088.24,346.587,72.3342,0.0987525,0.0100166,74.9991
1.452,1093.91,346.592,72.4198,0.099783,0.0100168,74.9991
1.463,1099.57,346.596,72.5046,0.100819,0.0100171,74.9991
1.474,1105.23,346.601,72.5886,0.10186,0.0100174,74.9991
1.485,1110.9,346.606,72.6718,0.102907,0.0100177,74.9991
1.496,1116.56,346.611,72.7542,0.103958,0.010018,74.9991
1.507,1122.22,346.616,72.8359,0.105016,0.0100182,74.999
1.518,1127.89,346.62,72.9168,0.106078,0.0100185,74.999
1.529,1133.55,346.625,72.997,0.107146,0.0100188,74.999
1.54,1139.21,346.631,73.0765,0.108219,0.0100191,74.999
1.551,1144.88,346.636,73.1552,0.109298,0.0100194,74.999
1.562,1150.54,346.641,73.2332,0.110382,0.0100197,74.999
1.573,1156.2,346.646,73.3105,0.111471,0.01002,74.999
1.584,1161.87,346.651,73.3871,0.112566,0.0100203,74.999
1.595,1167.53,346.657,73.4631,0.113666,0.0100206,74.999
1.606,1173.19,346.662,73.5383,0.114771,0.0100209,74.999
1.617,1178.85,346.667,73.6129,0.115882,0.0100212,74.999
1.628,1184.52,346.673,73.6868,0.116998,0.0100215,74.999
1.639,1190.18,346.678,73.7601,0.118119,0.0100219,74.999
1.65,1195.84,346.684,73.8327,0.119246,0.0100222,74.999
1.661,1201.51,346.689,73.9047,0.120378,0.0100225,74.9989
1.672,1207.17,346.695,73.9761,0.121516,0.0100228,74.9989
1.683,1212.83,346.701,74.0469,0.122658,0.0100232,74.9989
1.694,1218.5,346.707,74.117,0.123806,0.0100235,74.9989
1.705,1224.16,346.712,74.1866,0.12496,0.0100238,74.9989
1.716,1229.82,346.718,74.2555,0.126119,0.0100242,74.9989
1.727,1235.49,346.724,74.3239,0.127283,0.0100245,74.9989
1.738,1241.15,346.73,74.3916,0.128452,0.0100249,74.9989
1.749,1246.81,346.736,74.4588,0.129627,0.0100252,74.9989
1.76,1252.47,346.742,74.5255,0.130807,0.0100256,74.9989
1.771,1258.14,346.749,74.5915,0.131993,0.0100259,74.9989
1.782,1263.8,346.755,74.6571,0.133184,0.0100263,74.9989
1.793,1269.46,346.761,74.722,0.13438,0.0100266,74.9989
1.804,1275.13,346.767,74.7865,0.135582,0.010027,74.9989
1.815,1280.79,346.774,74.8504,0.136789,0.0100274,74.9989
1.826,1286.45,346.78,74.9137,0.138001,0.0100278,74.9988
1.837,1292.11,346.787,74.9766,0.139219,0.0100281,74.9988
1.848,1297.78,346.793,75.0389,0.140442,0.0100285,74.9988
1.859,1303.44,346.8,75.1008,0.14167,0.0100289,74.9988
1.87,1309.1,346.807,75.1621,0.142904,0.0100293,74.9988
1.881,1314.77,346.813,75.2229,0.144143,0.0100297,74.9988
1.892,1320.43,346.82,75.2833,0.145387,0.0100301,74.9988
1.903,1326.09,346.827,75.3431,0.146637,0.0100305,74.9988
1.914,1331.75,346.834,75.4025,0.147892,0.0100309,74.9988
1.925,1337.42,346.841,75.4614,0.149152,0.0100313,74.9988
1.936,1343.08,346.848,75.5199,0.150418,0.0100317,74.9988
1.947,1348.74,346.855,75.5778,0.151689,0.0100321,74.9988
1.958,1354.41,346.862,75.6353,0.152965,0.0100325,74.9988
1.969,1360.07,346.869,75.6924,0.154247,0.0100329,74.9988
1.98,1365.73,346.876,75.749,0.155534,0.0100333,74.9987
1.991,1371.39,346.884,75.8052,0.156827,0.0100337,74.9987
2.002,1377.06,346.891,75.8609,0.158125,0.0100342,74.9987
2.013,1382.72,346.899,75.9162,0.159428,0.0100346,74.9987
2.024,1388.38,346.906,75.9711,0.160736,0.010035,74.9987
2.035,1394.05,346.914,76.0256,0.16205,0.0100355,74.9987
2.046,1399.71,346.921,76.0796,0.163369,0.0100359,74.9987
2.057,1405.37,346.929,76.1332,0.164694,0.0100364,74.9987
2.068,1411.03,346.937,76.1865,0.166024,0.0100368,74.9987
2.079,1416.7,346.945,76.2393,0.167359,0.0100373,74.9987
2.09,1422.36,346.952,76.2917,0.1687,0.0100377,74.9987
2.101,1428.02,346.96,76.3437,0.170046,0.0100382,74.9987
2.112,1433.69,346.968,76.3953,0.171397,0.0100386,74.9987
2.123,1439.35,346.976,76.4466,0.172753,0.0100391,74.9987
2.134,1445.01,346.985,76.4974,0.174115,0.0100396,74.9987
2.145,1450.67,346.993,76.5479,0.175483,0.0100401,74.9986
2.156,1456.34,347.001,76.598,0.176855,0.0100405,74.9986
2.167,1462,347.009,76.6478,0.178233,0.010041,74.9986
2.178,1467.66,347.018,76.6971,0.179617,0.0100415,74.9986
2.189,1473.32,347.026,76.7462,0.181005,0.010042,74.9986
2.2,1478.99,347.035,76.7948,0.1824,0.0100425,74.9986
2.211,1484.65,347.043,76.8431,0.183799,0.010043,74.9986
2.222,1490.31,347.052,76.891,0.185204,0.0100435,74.9986
2.233,1495.97,347.061,76.9386,0.186614,0.010044,74.9986
2.244,1501.64,347.069,76.9859,0.188029,0.0100445,74.9986
2.255,1507.3,347.078,77.0328,0.18945,0.010045,74.9986
2.266,1512.96,347.087,77.0794,0.190876,0.0100455,74.9986
2.277,1518.63,347.096,77.1256,0.192308,0.010046,74.9986
2.288,1524.29,347.105,77.1716,0.193744,0.0100466,74.9986
2.299,1529.95,347.114,77.2172,0.195187,0.0100471,74.9985
2.31,1535.61,347.124,77.2624,0.196634,0.0100476,74.9985
2.321,1541.28,347.133,77.3074,0.198087,0.0100482,74.9985
2.332,1546.94,347.142,77.352,0.199545,0.0100487,74.9985
2.343,1552.6,347.151,77.3963,0.201009,0.0100492,74.9985
2.354,1558.26,347.161,77.4404,0.202478,0.0100498,74.9985
2.365,1563.93,347.17,77.4841,0.203952,0.0100503,74.9985
2.376,1569.59,347.18,77.5275,0.205431,0.0100509,74.9985
2.387,1575.25,347.19,77.5706,0.206916,0.0100515,74.9985
2.398,1580.91,347.199,77.6134,0.208407,0.010052,74.9985
2.409,1586.58,347.209,77.6559,0.209902,0.0100526,74.9985
2.42,1592.24,347.219,77.6981,0.211403,0.0100532,74.9985
2.431,1597.9,347.229,77.74,0.212909,0.0100537,74.9985
2.442,1603.56,347.239,77.7817,0.214421,0.0100543,74.9985
2.453,1609.23,347.249,77.8231,0.215938,0.0100549,74.9985
2.464,1614.89,347.259,77.8641,0.21746,0.0100555,74.9984
2.475,1620.55,347.27,77.905,0.218988,0.0100561,74.9984
2.486,1626.21,347.28,77.9455,0.220521,0.0100567,74.9984
2.497,1631.88,347.29,77.9857,0.22206,0.0100573,74.9984
2.508,1637.54,347.301,78.0257,0.223603,0.0100579,74.9984
2.519,1643.2,347.311,78.0655,0.225152,0.0100585,74.9984
2.53,1648.86,347.322,78.1049,0.226707,0.0100591,74.9984
2.541,1654.53,347.332,78.1441,0.228266,0.0100597,74.9984
2.552,1660.19,347.343,78.1831,0.229832,0.0100603,74.9984
2.563,1665.85,347.354,78.2218,0.231402,0.010061,74.9984
2.574,1671.51,347.365,78.2602,0.232978,0.0100616,74.9984
2.585,1677.18,347.376,78.2984,0.234559,0.0100622,74.9984
2.596,1682.84,347.387,78.3363,0.236145,0.0100629,74.9984
2.607,1688.5,347.398,78.374,0.237737,0.0100635,74.9984
2.618,1694.16,347.409,78.4114,0.239334,0.0100642,74.9983
2.629,1699.82,347.42,78.4486,0.240937,0.0100648,74.9983
2.64,1705.49,347.432,78.4856,0.242545,0.0100655,74.9983
2.651,1711.15,347.443,78.5223,0.244158,0.0100661,74.9983
2.662,1716.81,347.455,78.5588,0.245777,0.0100668,74.9983
2.673,1722.47,347.466,78.5951,0.247401,0.0100675,74.9983
2.684,1728.14,347.478,78.6311,0.24903,0.0100681,74.9983
2.695,1733.8,347.49,78.6669,0.250664,0.0100688,74.9983
2.706,1739.46,347.501,78.7024,0.252304,0.0100695,74.9983
2.717,1745.12,347.513,78.7378,0.25395,0.0100702,74.9983
2.728,1750.79,347.525,78.7729,0.2556,0.0100709,74.9983
2.739,1756.45,347.537,78.8078,0.257256,0.0100716,74.9983
2.75,1762.11,347.549,78.8425,0.258917,0.0100723,74.9983
2.761,1767.77,347.561,78.877,0.260584,0.010073,74.9983
2.772,1773.43,347.574,78.9112,0.262256,0.0100737,74.9983
2.783,1779.1,347.586,78.9453,0.263933,0.0100744,74.9982
2.794,1784.76,347.598,78.9791,0.265616,0.0100751,74.9982
2.805,1790.42,347.611,79.0127,0.267304,0.0100759,74.9982
2.816,1796.08,347.623,79.0461,0.268998,0.0100766,74.9982
2.827,1801.75,347.636,79.0793,0.270696,0.0100773,74.9982
2.838,1807.41,347.649,79.1123,0.2724,0.0100781,74.9982
2.849,1813.07,347.662,79.1451,0.27411,0.0100788,74.9982
2.86,1818.73,347.675,79.1777,0.275825,0.0100795,74.9982
2.871,1824.39,347.688,79.2101,0.277545,0.0100803,74.9982
2.882,1830.06,347.701,79.2423,0.27927,0.0100811,74.9982
2.893,1835.72,347.714,79.2744,0.281001,0.0100818,74.9982
2.904,1841.38,347.727,79.3062,0.282737,0.0100826,74.9982
2.915,1847.04,347.74,79.3378,0.284478,0.0100834,74.9982
2.926,1852.71,347.754,79.3693,0.286225,0.0100841,74.9982
2.937,1858.37,347.767,79.4005,0.287977,0.0100849,74.9981
2.948,1864.03,347.781,79.4316,0.289735,0.0100857,74.9981
2.959,1869.69,347.794,79.4625,0.291498,0.0100865,74.9981
2.97,1875.35,347.808,79.4932,0.293266,0.0100873,74.9981
2.981,1881.02,347.822,79.5237,0.29504,0.0100881,74.9981
2.992,1886.68,347.836,79.554,0.296819,0.0100889,74.9981
3.003,1892.34,347.849,79.5842,0.298603,0.0100897,74.9981
3.014,1898,347.864,79.6142,0.300392,0.0100905,74.9981
3.025,1903.66,347.878,79.644,0.302187,0.0100913,74.9981
3.036,1909.33,347.892,79.6736,0.303988,0.0100921,74.9981
3.047,1914.99,347.906,79.7031,0.305793,0.010093,74.9981
3.058,1920.65,347.921,79.7324,0.307604,0.0100938,74.9981
3.069,1926.31,347.935,79.7615,0.30942,0.0100947,74.9981
3.08,1931.98,347.95,79.7905,0.311242,0.0100955,74.9981
3.091,1937.64,347.964,79.8192,0.313069,0.0100963,74.9981
3.102,1943.3,347.979,79.8479,0.314901,0.0100972,74.998
3.113,1948.96,347.994,79.8763,0.316739,0.0100981,74.998
3.124,1954.62,348.009,79.9046,0.318582,0.0100989,74.998
3.135,1960.29,348.024,79.9328,0.32043,0.0100998,74.998
3.146,1965.95,348.039,79.9607,0.322284,0.0101007,74.998
3.157,1971.61,348.054,79.9886,0.324143,0.0101015,74.998
3.168,1977.27,348.069,80.0162,0.326008,0.0101024,74.998
3.179,1982.93,348.084,80.0437,0.327877,0.0101033,74.998
3.19,1988.6,348.1,80.0711,0.329752,0.0101042,74.998
3.201,1994.26,348.115,80.0983,0.331633,0.0101051,74.998
3.212,1999.92,348.131,80.1253,0.333519,0.010106,74.998
3.223,2005.58,348.146,80.1522,0.33541,0.0101069,74.998
3.234,2011.24,348.162,80.179,0.337306,0.0101078,74.998
3.245,2016.9,348.178,80.2056,0.339208,0.0101088,74.998
3.256,2022.57,348.194,80.232,0.341115,0.0101097,74.9979
3.267,2028.23,348.21,80.2583,0.343028,0.0101106,74.9979
3.278,2033.89,348.226,80.2845,0.344945,0.0101116,74.9979
3.289,2039.55,348.242,80.3105,0.346869,0.0101125,74.9979
3.3,2045.21,348.259,80.3364,0.348797,0.0101134,74.9979
3.311,2050.88,348.275,80.3621,0.350731,0.0101144,74.9979
3.322,2056.54,348.292,80.3877,0.35267,0.0101154,74.9979
3.333,2062.2,348.308,80.4132,0.354615,0.0101163,74.9979
3.344,2067.86,348.325,80.4385,0.356565,0.0101173,74.9979
3.355,2073.52,348.342,80.4636,0.35852,0.0101183,74.9979
3.366,2079.19,348.358,80.4887,0.36048,0.0101192,74.9979
3.377,2084.85,348.375,80.5136,0.362446,0.0101202,74.9979
3.388,2090.51,348.392,80.5384,0.364418,0.0101212,74.9979
3.399,2096.17,348.41,80.563,0.366394,0.0101222,74.9979
3.41,2101.83,348.427,80.5875,0.368376,0.0101232,74.9979
3.421,2107.49,348.444,80.6119,0.370363,0.0101242,74.9978
3.432,2113.16,348.461,80.6361,0.372356,0.0101252,74.9978
3.443,2118.82,348.479,80.6603,0.374354,0.0101262,74.9978
3.454,2124.48,348.497,80.6843,0.376357,0.0101273,74.9978
3.465,2130.14,348.514,80.7081,0.378366,0.0101283,74.9978
3.476,2135.8,348.532,80.7319,0.38038,0.0101293,74.9978
3.487,2141.47,348.55,80.7555,0.382399,0.0101304,74.9978
3.498,2147.13,348.568,80.779,0.384424,0.0101314,74.9978
3.509,2152.79,348.586,80.8023,0.386454,0.0101325,74.9978
3.52,2158.45,348.604,80.8256,0.38849,0.0101335,74.9978
3.531,2164.11,348.622,80.8487,0.39053,0.0101346,74.9978
3.542,2169.77,348.641,80.8717,0.392576,0.0101356,74.9978
3.553,2175.44,348.659,80.8946,0.394628,0.0101367,74.9978
3.564,2181.1,348.678,80.9174,0.396685,0.0101378,74.9978
3.575,2186.76,348.696,80.94,0.398747,0.0101389,74.9977
3.586,2192.42,348.715,80.9625,0.400814,0.01014,74.9977
3.597,2198.08,348.734,80.985,0.402887,0.0101411,74.9977
3.608,2203.74,348.753,81.0073,0.404965,0.0101422,74.9977
3.619,2209.41,348.772,81.0294,0.407048,0.0101433,74.9977
3.63,2215.07,348.791,81.0515,0.409137,0.0101444,74.9977
3.641,2220.73,348.81,81.0735,0.411231,0.0101455,74.9977
3.652,2226.39,348.83,81.0953,0.413331,0.0101466,74.9977
3.663,2232.05,348.849,81.1171,0.415436,0.0101478,74.9977
3.674,2237.71,348.868,81.1387,0.417546,0.0101489,74.9977
3.685,2243.38,348.888,81.1602,0.419662,0.01015,74.9977
3.696,2249.04,348.908,81.1816,0.421782,0.0101512,74.9977
3.707,2254.7,348.928,81.2029,0.423909,0.0101523,74.9977
3.718,2260.36,348.948,81.2241,0.42604,0.0101535,74.9977
3.729,2266.02,348.968,81.2452,0.428177,0.0101547,74.9977
3.74,2271.68,348.988,81.2662,0.430319,0.0101558,74.9976
3.751,2277.35,349.008,81.2871,0.432467,0.010157,74.9976
3.762,2283.01,349.028,81.3079,0.43462,0.0101582,74.9976
3.773,2288.67,349.049,81.3285,0.436778,0.0101594,74.9976
3.784,2294.33,349.069,81.3491,0.438942,0.0101606,74.9976
3.795,2299.99,349.09,81.3696,0.441111,0.0101618,74.9976
3.806,2305.65,349.111,81.39,0.443285,0.010163,74.9976
3.817,2311.31,349.131,81.4102,0.445465,0.0101642,74.9976
3.828,2316.98,349.152,81.4304,0.44765,0.0101654,74.9976
3.839,2322.64,349.173,81.4505,0.44984,0.0101666,74.9976
3.85,2328.3,349.194,81.4704,0.452036,0.0101679,74.9976
3.861,2333.96,349.216,81.4903,0.454237,0.0101691,74.9976
3.872,2339.62,349.237,81.5101,0.456443,0.0101703,74.9976
3.883,2345.28,349.258,81.5298,0.458655,0.0101716,74.9976
3.894,2350.94,349.28,81.5494,0.460872,0.0101728,74.9975
3.905,2356.61,349.302,81.5689,0.463094,0.0101741,74.9975
3.916,2362.27,349.323,81.5883,0.465322,0.0101754,74.9975
3.927,2367.93,349.345,81.6076,0.467555,0.0101767,74.9975
3.938,2373.59,349.367,81.6268,0.469793,0.0101779,74.9975
3.949,2379.25,349.389,81.6459,0.472037,0.0101792,74.9975
3.96,2384.91,349.411,81.6649,0.474286,0.0101805,74.9975
3.971,2390.57,349.434,81.6839,0.476541,0.0101818,74.9975
3.982,2396.24,349.456,81.7027,0.4788,0.0101831,74.9975
3.993,2401.9,349.479,81.7215,0.481065,0.0101844,74.9975
4.004,2407.56,349.501,81.7402,0.483336,0.0101857,74.9975
4.015,2413.22,349.524,81.7588,0.485612,0.0101871,74.9975
4.026,2418.88,349.547,81.7772,0.487893,0.0101884,74.9975
4.037,2424.54,349.57,81.7957,0.490179,0.0101897,74.9975
4.048,2430.2,349.593,81.814,0.492471,0.0101911,74.9975
4.059,2435.87,349.616,81.8322,0.494768,0.0101924,74.9974
4.07,2441.53,349.639,81.8504,0.497071,0.0101938,74.9974
4.081,2447.19,349.662,81.8684,0.499379,0.0101951,74.9974
4.092,2452.85,349.686,81.8864,0.501692,0.0101965,74.9974
4.103,2458.51,349.709,81.9043,0.50401,0.0101979,74.9974
4.114,2464.17,349.733,81.9221,0.506334,0.0101993,74.9974
4.125,2469.83,349.757,81.9399,0.508664,0.0102006,74.9974
4.136,2475.5,349.781,81.9575,0.510998,0.010202,74.9974
4.147,2481.16,349.805,81.9751,0.513338,0.0102034,74.9974
4.158,2486.82,349.829,81.9926,0.515683,0.0102048,74.9974
4.169,2492.48,349.853,82.01,0.518034,0.0102063,74.9974
4.18,2498.14,349.877,82.0273,0.52039,0.0102077,74.9974
4.191,2503.8,349.902,82.0445,0.522751,0.0102091,74.9974
4.202,2509.46,349.926,82.0617,0.525118,0.0102105,74.9974
4.213,2515.12,349.951,82.0788,0.52749,0.010212,74.9973
4.224,2520.79,349.976,82.0958,0.529867,0.0102134,74.9973
4.235,2526.45,350.001,82.1127,0.53225,0.0102149,74.9973
4.246,2532.11,350.026,82.1296,0.534638,0.0102163,74.9973
4.257,2537.77,350.051,82.1464,0.537031,0.0102178,74.9973
4.268,2543.43,350.076,82.1631,0.53943,0.0102193,74.9973
4.279,2549.09,350.102,82.1797,0.541834,0.0102208,74.9973
4.29,2554.75,350.127,82.1963,0.544243,0.0102222,74.9973
4.301,2560.41,350.153,82.2128,0.546658,0.0102237,74.9973
4.312,2566.07,350.178,82.2292,0.549078,0.0102252,74.9973
4.323,2571.74,350.204,82.2455,0.551503,0.0102267,74.9973
4.334,2577.4,350.23,82.2618,0.553934,0.0102283,74.9973
4.345,2583.06,350.256,82.2779,0.55637,0.0102298,74.9973
4.356,2588.72,350.282,82.2941,0.558811,0.0102313,74.9973
4.367,2594.38,350.308,82.3101,0.561258,0.0102328,74.9972
4.378,2600.04,350.335,82.3261,0.56371,0.0102344,74.9972
4.389,2605.7,350.361,82.342,0.566167,0.0102359,74.9972
4.4,2611.36,350.388,82.3578,0.56863,0.0102375,74.9972
4.411,2617.02,350.414,82.3736,0.571098,0.010239,74.9972
4.422,2622.69,350.441,82.3893,0.573572,0.0102406,74.9972
4.433,2628.35,350.468,82.4049,0.57605,0.0102422,74.9972
4.444,2634.01,350.495,82.4204,0.578535,0.0102438,74.9972
4.455,2639.67,350.522,82.4359,0.581024,0.0102453,74.9972
4.466,2645.33,350.55,82.4513,0.583519,0.0102469,74.9972
4.477,2650.99,350.577,82.4667,0.586019,0.0102485,74.9972
4.488,2656.65,350.605,82.482,0.588525,0.0102502,74.9972
4.499,2662.31,350.632,82.4972,0.591035,0.0102518,74.9972
4.51,2667.97,350.66,82.5124,0.593552,0.0102534,74.9972
4.521,2673.64,350.688,82.5274,0.596073,0.010255,74.9972
4.532,2679.3,350.716,82.5425,0.5986,0.0102567,74.9971
