x,time,relative_density,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,energy,energy_density,inval_lat
2,2.886,1,1210.1,346.985,74.0002,0.122105,0.0100396,0.132145,0.132145,74.9982
3,5.759,1,2069.69,349.793,80.4073,0.357196,0.0102027,0.367399,0.367399,74.9964
4,8.595,1,2917.91,356.117,83.0417,0.709967,0.010575,0.720542,0.720542,74.9946
5,11.364,1,3745.77,367.089,84.4028,1.16997,0.0112367,1.18121,1.18121,74.9928
6,14.032,1,4543.1,383.408,85.176,1.72107,0.012258,1.73333,1.73333,74.991
7,16.572,1,5301.83,405.296,85.6285,2.34394,0.0136975,2.35764,2.35764,74.9892
8,18.962,1,6015.39,432.488,85.8877,3.01733,0.0155971,3.03292,3.03292,74.9874
9,21.195,1,6681.69,464.446,86.0238,3.72279,0.0179873,3.74078,3.74078,74.9856
10,23.27,1,7300.47,500.441,86.0786,4.44423,0.0208834,4.46512,4.46512,74.9838
11,25.194,1,7873.83,539.733,86.0786,5.16972,0.0242915,5.19401,5.19401,74.982
12,26.979,1,8405.37,581.674,86.0413,5.89127,0.0282134,5.91949,5.91949,74.9802
13,28.637,1,8898.71,625.677,85.9781,6.60312,0.0326434,6.63577,6.63577,74.9784
14,30.18,1,9357.45,671.244,85.897,7.30147,0.0375713,7.33904,7.33904,74.9766
15,31.62,1,9785.2,717.986,85.8035,7.98426,0.0429861,8.02724,8.02724,74.9748
16,32.969,1,10185.6,765.633,85.7012,8.65096,0.0488806,8.69984,8.69984,74.973
17,34.236,1,10561.2,813.916,85.5931,9.30086,0.0552401,9.3561,9.3561,74.9712
18,35.429,1,10914.6,862.618,85.4811,9.9337,0.0620487,9.99575,9.99575,74.9694
19,36.557,1,11248.4,911.649,85.3665,10.5506,0.0693027,10.6199,10.6199,74.9676
20,37.625,1,11564.1,960.82,85.2504,11.1512,0.0769802,11.2282,11.2282,74.9658
21,38.64,1,11863.9,1010.09,85.1336,11.7368,0.0850784,11.8218,11.8218,74.964
22,39.606,1,12148.9,1059.35,85.0166,12.3074,0.0935779,12.401,12.401,74.9622
23,40.529,1,12420.9,1108.61,84.8997,12.8647,0.102483,12.9671,12.9671,74.9604
24,41.412,1,12680.8,1157.78,84.7832,13.4087,0.111776,13.5205,13.5205,74.9586
25,42.258,1,12929.6,1206.81,84.6676,13.94,0.121444,14.0614,14.0614,74.9568
26,43.07,1,13168.1,1255.67,84.5529,14.459,0.131476,14.5905,14.5905,74.955
27,43.851,1,13397.2,1304.35,84.4392,14.9666,0.141867,15.1085,15.1085,74.9532
28,44.604,1,13617.9,1352.87,84.3265,15.4637,0.152619,15.6163,15.6163,74.9514
29,45.33,1,13830.4,1401.16,84.2151,15.9501,0.163708,16.1138,16.1138,74.9496
30,46.032,1,14035.7,1449.27,84.1047,16.4271,0.175144,16.6022,16.6022,74.9478
31,46.711,1,14234,1497.15,83.9956,16.8945,0.186908,17.0815,17.0815,74.946
32,47.368,1,14425.6,1544.76,83.8878,17.3526,0.198983,17.5516,17.5516,74.9442
33,48.006,1,14611.5,1592.2,83.7811,17.8027,0.211394,18.0141,18.0141,74.9424
34,48.625,1,14791.6,1639.39,83.6756,18.2443,0.224109,18.4685,18.4685,74.9406
35,49.226,1,14966.3,1686.31,83.5714,18.6778,0.23712,18.915,18.915,74.9388
36,49.811,1,15136.2,1733.03,83.4683,19.1042,0.250441,19.3546,19.3546,74.937
37,50.381,1,15301.5,1779.56,83.3663,19.5237,0.264071,19.7878,19.7878,74.9352
38,50.935,1,15461.9,1825.75,83.2657,19.9353,0.277956,20.2133,20.2133,74.9334
39,51.476,1,15618.4,1871.77,83.166,20.3409,0.292147,20.633,20.633,74.9316
40,52.004,1,15771,1917.58,83.0675,20.7402,0.306622,21.0468,21.0468,74.9298
41,52.52,1,15919.9,1963.2,82.9699,21.1337,0.321384,21.4551,21.4551,74.928
42,53.023,1,16064.9,2008.49,82.8736,21.5204,0.336383,21.8567,21.8567,74.9263
43,53.515,1,16206.5,2053.58,82.7784,21.9015,0.351655,22.2531,22.2531,74.9245
44,53.997,1,16345.1,2098.5,82.684,22.2776,0.367211,22.6449,22.6449,74.9227
45,54.469,1,16480.6,2143.24,82.5905,22.6486,0.383032,23.0317,23.0317,74.9209
46,54.93,1,16612.8,2187.63,82.4983,23.0135,0.399064,23.4126,23.4126,74.9191
47,55.383,1,16742.6,2231.93,82.4067,23.3744,0.415392,23.7898,23.7898,74.9173
48,55.827,1,16869.6,2276.02,82.3161,23.7304,0.431964,24.1624,24.1624,74.9155
49,56.262,1,16993.9,2319.85,82.2266,24.0814,0.448762,24.5301,24.5301,74.9137
50,56.689,1,17115.8,2363.5,82.1378,24.428,0.465806,24.8938,24.8938,74.9119
51,57.108,1,17235.2,2406.92,82.05,24.77,0.483079,25.2531,25.2531,74.9101
52,57.52,1,17352.4,2450.2,81.9629,25.1083,0.500607,25.6089,25.6089,74.9083
53,57.925,1,17467.6,2493.3,81.8765,25.4426,0.518376,25.9609,25.9609,74.9065
54,58.322,1,17580.3,2536.1,81.7912,25.772,0.536326,26.3083,26.3083,74.9047
55,58.713,1,17691.2,2578.78,81.7066,26.0981,0.55453,26.6526,26.6526,74.9029
56,59.098,1,17800.2,2621.33,81.6226,26.4208,0.572978,26.9938,26.9938,74.9011
57,59.476,1,17907.1,2663.6,81.5396,26.7391,0.591606,27.3307,27.3307,74.8994
58,59.849,1,18012.5,2705.8,81.457,27.0547,0.610499,27.6652,27.6652,74.8976
59,60.216,1,18116,2747.79,81.3753,27.3667,0.629596,27.9963,27.9963,74.8958
60,60.577,1,18217.8,2789.56,81.2943,27.6749,0.648883,28.3237,28.3237,74.894
61,60.933,1,18317.9,2831.2,81.214,27.9801,0.668399,28.6485,28.6485,74.8922
62,61.283,1,18416.3,2872.57,81.1345,28.2814,0.688077,28.9695,28.9695,74.8904
63,61.629,1,18513.4,2913.9,81.0554,28.5804,0.708019,29.2885,29.2885,74.8886
64,61.97,1,18609,2955.05,80.977,28.8763,0.728156,29.6045,29.6045,74.8868
65,62.306,1,18703.1,2996,80.8993,29.169,0.748477,29.9175,29.9175,74.885
66,62.637,1,18795.6,3036.73,80.8223,29.4584,0.768969,30.2274,30.2274,74.8832
67,62.964,1,18886.9,3077.36,80.7458,29.7453,0.789683,30.535,30.535,74.8814
68,63.287,1,18977,3117.88,80.6698,30.0297,0.810611,30.8403,30.8403,74.8797
69,63.606,1,19065.9,3158.25,80.5944,30.3116,0.831743,31.1433,31.1433,74.8779
70,63.92,1,19153.2,3198.36,80.5198,30.5899,0.853002,31.4429,31.4429,74.8761
71,64.231,1,19239.6,3238.44,80.4455,30.8665,0.874511,31.741,31.741,74.8743
72,64.538,1,19324.8,3278.34,80.3718,31.1404,0.896196,32.0366,32.0366,74.8725
73,64.841,1,19408.7,3318.06,80.2987,31.4116,0.918045,32.3296,32.3296,74.8707
74,65.141,1,19491.8,3357.72,80.2259,31.6809,0.940122,32.621,32.621,74.8689
75,65.437,1,19573.6,3397.17,80.1539,31.9473,0.962345,32.9097,32.9097,74.8671
76,65.73,1,19654.4,3436.55,80.0822,32.2118,0.98478,33.1966,33.1966,74.8653
77,66.019,1,19734.1,3475.69,80.0112,32.4735,1.00734,33.4808,33.4808,74.8636
78,66.305,1,19812.8,3514.73,79.9406,32.7331,1.0301,33.7632,33.7632,74.8618
79,66.588,1,19890.6,3553.65,79.8704,32.9907,1.05304,34.0437,34.0437,74.86
80,66.868,1,19967.5,3592.46,79.8007,33.2462,1.07617,34.3223,34.3223,74.8582
81,67.145,1,20043.4,3631.14,79.7315,33.4996,1.09946,34.599,34.599,74.8564
82,67.419,1,20118.5,3669.68,79.6627,33.7508,1.12292,34.8738,34.8738,74.8546
83,67.69,1,20192.6,3708.07,79.5944,34,1.14654,35.1465,35.1465,74.8528
84,67.958,1,20265.8,3746.3,79.5266,34.2469,1.17031,35.4172,35.4172,74.851
85,68.224,1,20338.3,3784.52,79.4591,34.4926,1.19431,35.6869,35.6869,74.8493
86,68.487,1,20410,3822.56,79.392,34.736,1.21844,35.9544,35.9544,74.8475
87,68.747,1,20480.7,3860.43,79.3255,34.9771,1.2427,36.2198,36.2198,74.8457
88,69.005,1,20550.8,3898.25,79.2593,35.217,1.26717,36.4841,36.4841,74.8439
89,69.26,1,20620,3935.88,79.1935,35.4545,1.29175,36.7462,36.7462,74.8421
90,69.513,1,20688.5,3973.45,79.1281,35.6906,1.31653,37.0072,37.0072,74.8403
91,69.763,1,20756.2,4010.82,79.0632,35.9244,1.34141,37.2658,37.2658,74.8386
92,70.012,1,20823.5,4048.27,78.9984,36.1577,1.36658,37.5243,37.5243,74.8368
93,70.257,1,20889.6,4085.35,78.9344,36.3877,1.39173,37.7795,37.7795,74.835
94,70.501,1,20955.4,4122.5,78.8704,36.6172,1.41716,38.0344,38.0344,74.8332
95,70.743,1,21020.5,4159.58,78.8068,36.8452,1.44276,38.288,38.288,74.8314
96,70.982,1,21084.7,4196.4,78.7438,37.0708,1.46842,38.5392,38.5392,74.8296
97,71.219,1,21148.4,4233.14,78.681,37.2949,1.49424,38.7891,38.7891,74.8278
98,71.454,1,21211.4,4269.77,78.6187,37.5174,1.52021,39.0376,39.0376,74.8261
99,71.688,1,21274,4306.46,78.5564,37.7394,1.54645,39.2858,39.2858,74.8243
100,71.919,1,21335.8,4342.88,78.4947,37.9589,1.57272,39.5316,39.5316,74.8225
101,72.148,1,21397,4379.18,78.4334,38.1768,1.59912,39.7759,39.7759,74.8207
102,72.376,1,21457.8,4415.53,78.3721,38.3941,1.62578,40.0198,40.0198,74.8189
103,72.601,1,21517.7,4451.59,78.3115,38.6088,1.65244,40.2612,40.2612,74.8171
104,72.825,1,21577.3,4487.68,78.251,38.8229,1.67934,40.5022,40.5022,74.8154
105,73.047,1,21636.2,4523.64,78.1909,39.0354,1.70636,40.7417,40.7417,74.8136
106,73.267,1,21694.6,4559.46,78.1311,39.2462,1.73349,40.9797,40.9797,74.8118
107,73.485,1,21752.3,4595.14,78.0718,39.4555,1.76073,41.2162,41.2162,74.81
108,73.702,1,21809.8,4630.83,78.0125,39.664,1.78819,41.4522,41.4522,74.8082
109,73.917,1,21866.6,4666.38,77.9536,39.8709,1.81574,41.6866,41.6866,74.8065
110,74.131,1,21923,4701.93,77.8949,40.0771,1.84352,41.9206,41.9206,74.8047
111,74.343,1,21978.9,4737.32,77.8366,40.2816,1.87138,42.153,42.153,74.8029
112,74.553,1,22034.2,4772.55,77.7786,40.4844,1.89931,42.3837,42.3837,74.8011
113,74.762,1,22089.1,4807.78,77.7208,40.6865,1.92746,42.614,42.614,74.7993
114,74.969,1,22143.4,4842.84,77.6635,40.8869,1.95567,42.8425,42.8425,74.7975
115,75.175,1,22197.4,4877.89,77.6062,41.0865,1.98408,43.0706,43.0706,74.7958
116,75.379,1,22250.8,4912.76,77.5494,41.2844,2.01255,43.297,43.297,74.794
117,75.582,1,22303.9,4947.62,77.4927,41.4816,2.04121,43.5228,43.5228,74.7922
118,75.783,1,22356.3,4982.29,77.4365,41.677,2.06991,43.7469,43.7469,74.7904
119,75.983,1,22408.5,5016.94,77.3804,41.8716,2.09881,43.9704,43.9704,74.7886
120,76.182,1,22460.3,5051.57,77.3245,42.0654,2.12788,44.1933,44.1933,74.7869
121,76.379,1,22511.5,5086,77.269,42.2575,2.15699,44.4145,44.4145,74.7851
122,76.575,1,22562.4,5120.41,77.2136,42.4488,2.18627,44.6351,44.6351,74.7833
123,76.77,1,22613,5154.78,77.1585,42.6393,2.21573,44.855,44.855,74.7815
124,76.963,1,22662.9,5188.95,77.1037,42.828,2.2452,45.0732,45.0732,74.7797
125,77.155,1,22712.6,5223.09,77.0492,43.0158,2.27483,45.2907,45.2907,74.778
126,77.346,1,22761.9,5257.18,76.9948,43.2029,2.30463,45.5075,45.5075,74.7762
127,77.536,1,22810.9,5291.24,76.9406,43.3891,2.33458,45.7237,45.7237,74.7744
128,77.724,1,22859.3,5325.07,76.8868,43.5735,2.36454,45.938,45.938,74.7726
129,77.911,1,22907.4,5358.86,76.8333,43.7571,2.39464,46.1517,46.1517,74.7709
130,78.097,1,22955.2,5392.6,76.7799,43.9398,2.42489,46.3647,46.3647,74.7691
131,78.282,1,23002.7,5426.29,76.7267,44.1217,2.45528,46.577,46.577,74.7673
132,78.466,1,23049.8,5459.93,76.6737,44.3027,2.48582,46.7885,46.7885,74.7655
133,78.649,1,23096.6,5493.52,76.6208,44.4828,2.5165,46.9993,46.9993,74.7637
134,78.83,1,23142.9,5526.87,76.5685,44.6611,2.54714,47.2083,47.2083,74.762
135,79.01,1,23188.8,5560.15,76.5163,44.8386,2.57791,47.4165,47.4165,74.7602
136,79.19,1,23234.7,5593.56,76.4641,45.0161,2.60899,47.6251,47.6251,74.7584
