time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
74.03,135931,148009,42.5642,1540.74,1826.71,71.0443
74.041,135930,148039,42.5583,1540.73,1827.47,71.0427
74.052,135930,148070,42.5523,1540.73,1828.22,71.0412
74.063,135930,148101,42.5463,1540.72,1828.98,71.0396
74.074,135929,148131,42.5404,1540.71,1829.73,71.038
74.085,135929,148162,42.5344,1540.7,1830.49,71.0364
74.096,135929,148192,42.5285,1540.69,1831.24,71.0348
74.107,135928,148223,42.5225,1540.69,1832,71.0332
74.118,135928,148253,42.5165,1540.68,1832.75,71.0316
74.129,135927,148284,42.5106,1540.67,1833.5,71.0301
74.14,135927,148314,42.5046,1540.66,1834.26,71.0285
74.151,135927,148345,42.4987,1540.65,1835.01,71.0269
74.162,135926,148375,42.4928,1540.64,1835.77,71.0253
74.173,135926,148406,42.4868,1540.64,1836.52,71.0237
74.184,135926,148436,42.4809,1540.63,1837.28,71.0221
74.195,135925,148467,42.4749,1540.62,1838.03,71.0205
74.206,135925,148497,42.469,1540.61,1838.79,71.019
74.217,135925,148528,42.4631,1540.6,1839.54,71.0174
74.228,135924,148558,42.4571,1540.59,1840.3,71.0158
74.239,135924,148589,42.4512,1540.59,1841.05,71.0142
74.25,135923,148619,42.4453,1540.58,1841.81,71.0126
74.261,135923,148650,42.4393,1540.57,1842.56,71.011
74.272,135923,148680,42.4334,1540.56,1843.32,71.0094
74.283,135922,148710,42.4275,1540.55,1844.07,71.0078
74.294,135922,148741,42.4216,1540.54,1844.83,71.0063
74.305,135922,148771,42.4157,1540.53,1845.58,71.0047
74.316,135921,148802,42.4097,1540.53,1846.34,71.0031
74.327,135921,148832,42.4038,1540.52,1847.09,71.0015
74.338,135920,148863,42.3979,1540.51,1847.85,70.9999
74.349,135920,148893,42.392,1540.5,1848.61,70.9983
74.36,135920,148924,42.3861,1540.49,1849.36,70.9967
74.371,135919,148954,42.3802,1540.48,1850.12,70.9951
74.382,135919,148984,42.3743,1540.47,1850.87,70.9935
74.393,135918,149015,42.3684,1540.46,1851.63,70.992
74.404,135918,149045,42.3625,1540.46,1852.38,70.9904
74.415,135918,149076,42.3566,1540.45,1853.14,70.9888
74.426,135917,149106,42.3507,1540.44,1853.89,70.9872
74.437,135917,149136,42.3448,1540.43,1854.65,70.9856
74.448,135916,149167,42.3389,1540.42,1855.4,70.984
74.459,135916,149197,42.333,1540.41,1856.16,70.9824
74.47,135916,149227,42.3271,1540.4,1856.92,70.9808
74.481,135915,149258,42.3212,1540.39,1857.67,70.9792
74.492,135915,149288,42.3154,1540.38,1858.43,70.9776
74.503,135914,149318,42.3095,1540.37,1859.18,70.976
74.514,135914,149349,42.3036,1540.37,1859.94,70.9745
74.525,135914,149379,42.2977,1540.36,1860.69,70.9729
74.536,135913,149409,42.2918,1540.35,1861.45,70.9713
74.547,135913,149440,42.286,1540.34,1862.21,70.9697
74.558,135912,149470,42.2801,1540.33,1862.96,70.9681
74.569,135912,149500,42.2742,1540.32,1863.72,70.9665
74.58,135912,149531,42.2683,1540.31,1864.47,70.9649
74.591,135911,149561,42.2625,1540.3,1865.23,70.9633
74.602,135911,149591,42.2566,1540.29,1865.98,70.9617
74.613,135910,149622,42.2508,1540.28,1866.74,70.9601
74.624,135910,149652,42.2449,1540.27,1867.5,70.9585
74.635,135909,149682,42.239,1540.26,1868.25,70.9569
74.646,135909,149713,42.2332,1540.25,1869.01,70.9553
74.657,135909,149743,42.2273,1540.24,1869.76,70.9537
74.668,135908,149773,42.2215,1540.23,1870.52,70.9521
74.679,135908,149803,42.2156,1540.22,1871.28,70.9505
74.69,135907,149834,42.2098,1540.21,1872.03,70.9489
74.701,135907,149864,42.2039,1540.2,1872.79,70.9473
74.712,135906,149894,42.1981,1540.19,1873.55,70.9458
74.723,135906,149924,42.1922,1540.18,1874.3,70.9442
74.734,135906,149955,42.1864,1540.18,1875.06,70.9426
74.745,135905,149985,42.1806,1540.17,1875.81,70.941
74.756,135905,150015,42.1747,1540.16,1876.57,70.9394
74.767,135904,150045,42.1689,1540.15,1877.33,70.9378
74.778,135904,150076,42.163,1540.14,1878.08,70.9362
74.789,135903,150106,42.1572,1540.13,1878.84,70.9346
74.8,135903,150136,42.1514,1540.12,1879.6,70.933
74.811,135903,150166,42.1456,1540.11,1880.35,70.9314
74.822,135902,150196,42.1397,1540.1,1881.11,70.9298
74.833,135902,150227,42.1339,1540.09,1881.87,70.9282
74.844,135901,150257,42.1281,1540.08,1882.62,70.9266
74.855,135901,150287,42.1223,1540.07,1883.38,70.925
74.866,135900,150317,42.1165,1540.06,1884.13,70.9234
74.877,135900,150347,42.1106,1540.05,1884.89,70.9218
74.888,135899,150377,42.1048,1540.04,1885.65,70.9202
74.899,135899,150408,42.099,1540.03,1886.4,70.9186
74.91,135899,150438,42.0932,1540.01,1887.16,70.917
74.921,135898,150468,42.0874,1540,1887.92,70.9154
74.932,135898,150498,42.0816,1539.99,1888.67,70.9138
