time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
122.903,34529.7,91475.8,20.6802,95.2543,668.515
122.914,34526.1,91477.1,20.678,95.2346,668.535
122.925,34522.6,91478.5,20.6757,95.2149,668.554
122.936,34519,91479.8,20.6735,95.1952,668.574
122.947,34515.4,91481.2,20.6713,95.1755,668.594
122.958,34511.9,91482.5,20.669,95.1558,668.613
122.969,34508.3,91483.9,20.6668,95.1361,668.633
122.98,34504.7,91485.2,20.6645,95.1164,668.653
122.991,34501.1,91486.6,20.6623,95.0968,668.672
123.002,34497.6,91487.9,20.6601,95.0771,668.692
123.013,34494,91489.3,20.6578,95.0574,668.712
123.024,34490.4,91490.6,20.6556,95.0378,668.731
123.035,34486.9,91492,20.6534,95.0181,668.751
123.046,34483.3,91493.3,20.6511,94.9985,668.771
123.057,34479.7,91494.6,20.6489,94.9788,668.79
123.068,34476.2,91496,20.6467,94.9592,668.81
123.079,34472.6,91497.3,20.6444,94.9395,668.83
123.09,34469,91498.7,20.6422,94.9199,668.849
123.101,34465.5,91500,20.64,94.9003,668.869
123.112,34461.9,91501.4,20.6378,94.8807,668.889
123.123,34458.4,91502.7,20.6355,94.861,668.908
123.134,34454.8,91504,20.6333,94.8414,668.928
123.145,34451.2,91505.4,20.6311,94.8218,668.947
123.156,34447.7,91506.7,20.6288,94.8022,668.967
123.167,34444.1,91508.1,20.6266,94.7826,668.987
123.178,34440.6,91509.4,20.6244,94.763,669.006
123.189,34437,91510.7,20.6221,94.7435,669.026
123.2,34433.4,91512.1,20.6199,94.7239,669.045
123.211,34429.9,91513.4,20.6177,94.7043,669.065
123.222,34426.3,91514.8,20.6155,94.6847,669.084
123.233,34422.8,91516.1,20.6132,94.6652,669.104
123.244,34419.2,91517.4,20.611,94.6456,669.124
123.255,34415.7,91518.8,20.6088,94.6261,669.143
123.266,34412.1,91520.1,20.6066,94.6065,669.163
123.277,34408.5,91521.4,20.6043,94.587,669.182
123.288,34405,91522.8,20.6021,94.5674,669.202
123.299,34401.4,91524.1,20.5999,94.5479,669.221
123.31,34397.9,91525.5,20.5977,94.5284,669.241
123.321,34394.3,91526.8,20.5954,94.5088,669.26
123.332,34390.8,91528.1,20.5932,94.4893,669.28
123.343,34387.2,91529.5,20.591,94.4698,669.299
123.354,34383.7,91530.8,20.5888,94.4503,669.319
123.365,34380.1,91532.1,20.5865,94.4308,669.338
123.376,34376.6,91533.5,20.5843,94.4113,669.358
123.387,34373,91534.8,20.5821,94.3918,669.377
123.398,34369.5,91536.1,20.5799,94.3723,669.397
123.409,34365.9,91537.5,20.5777,94.3528,669.416
123.42,34362.4,91538.8,20.5754,94.3334,669.436
123.431,34358.8,91540.1,20.5732,94.3139,669.455
123.442,34355.3,91541.4,20.571,94.2944,669.475
123.453,34351.7,91542.8,20.5688,94.2749,669.494
123.464,34348.2,91544.1,20.5666,94.2555,669.514
123.475,34344.7,91545.4,20.5643,94.236,669.533
123.486,34341.1,91546.8,20.5621,94.2166,669.553
123.497,34337.6,91548.1,20.5599,94.1971,669.572
123.508,34334,91549.4,20.5577,94.1777,669.591
123.519,34330.5,91550.8,20.5555,94.1583,669.611
123.53,34326.9,91552.1,20.5533,94.1388,669.63
123.541,34323.4,91553.4,20.551,94.1194,669.65
123.552,34319.9,91554.7,20.5488,94.1,669.669
123.563,34316.3,91556.1,20.5466,94.0806,669.689
123.574,34312.8,91557.4,20.5444,94.0612,669.708
123.585,34309.2,91558.7,20.5422,94.0418,669.727
123.596,34305.7,91560,20.54,94.0224,669.747
123.607,34302.2,91561.4,20.5377,94.003,669.766
123.618,34298.6,91562.7,20.5355,93.9836,669.786
123.629,34295.1,91564,20.5333,93.9642,669.805
123.64,34291.6,91565.3,20.5311,93.9448,669.824
123.651,34288,91566.7,20.5289,93.9255,669.844
123.662,34284.5,91568,20.5267,93.9061,669.863
123.673,34280.9,91569.3,20.5245,93.8867,669.882
123.684,34277.4,91570.6,20.5223,93.8674,669.902
123.695,34273.9,91572,20.52,93.848,669.921
123.706,34270.3,91573.3,20.5178,93.8287,669.94
123.717,34266.8,91574.6,20.5156,93.8093,669.96
123.728,34263.3,91575.9,20.5134,93.79,669.979
123.739,34259.7,91577.2,20.5112,93.7707,669.998
123.75,34256.2,91578.6,20.509,93.7513,670.018
123.761,34252.7,91579.9,20.5068,93.732,670.037
123.772,34249.2,91581.2,20.5046,93.7127,670.056
123.783,34245.6,91582.5,20.5024,93.6934,670.076
123.794,34242.1,91583.8,20.5002,93.6741,670.095
123.805,34238.6,91585.2,20.498,93.6548,670.114
123.816,34235,91586.5,20.4958,93.6355,670.134
123.827,34231.5,91587.8,20.4935,93.6162,670.153
123.838,34228,91589.1,20.4913,93.5969,670.172
123.849,34224.5,91590.4,20.4891,93.5776,670.192
123.86,34220.9,91591.8,20.4869,93.5583,670.211
123.871,34217.4,91593.1,20.4847,93.5391,670.23
123.882,34213.9,91594.4,20.4825,93.5198,670.249
123.893,34210.4,91595.7,20.4803,93.5005,670.269
123.904,34206.8,91597,20.4781,93.4813,670.288
123.915,34203.3,91598.3,20.4759,93.462,670.307
123.926,34199.8,91599.7,20.4737,93.4428,670.326
123.937,34196.3,91601,20.4715,93.4235,670.346
123.948,34192.8,91602.3,20.4693,93.4043,670.365
123.959,34189.2,91603.6,20.4671,93.3851,670.384
123.97,34185.7,91604.9,20.4649,93.3658,670.403
123.981,34182.2,91606.2,20.4627,93.3466,670.423
123.992,34178.7,91607.5,20.4605,93.3274,670.442
124.003,34175.2,91608.8,20.4583,93.3082,670.461
124.014,34171.6,91610.2,20.4561,93.289,670.48
124.025,34168.1,91611.5,20.4539,93.2698,670.499
124.036,34164.6,91612.8,20.4517,93.2506,670.519
124.047,34161.1,91614.1,20.4495,93.2314,670.538
124.058,34157.6,91615.4,20.4473,93.2122,670.557
124.069,34154.1,91616.7,20.4451,93.193,670.576
124.08,34150.5,91618,20.4429,93.1738,670.595
124.091,34147,91619.3,20.4407,93.1546,670.615
124.102,34143.5,91620.6,20.4385,93.1355,670.634
124.113,34140,91622,20.4363,93.1163,670.653
124.124,34136.5,91623.3,20.4341,93.0972,670.672
124.135,34133,91624.6,20.4319,93.078,670.691
124.146,34129.5,91625.9,20.4297,93.0589,670.71
124.157,34126,91627.2,20.4275,93.0397,670.729
124.168,34122.4,91628.5,20.4253,93.0206,670.749
124.179,34118.9,91629.8,20.4231,93.0014,670.768
124.19,34115.4,91631.1,20.4209,92.9823,670.787
124.201,34111.9,91632.4,20.4187,92.9632,670.806
124.212,34108.4,91633.7,20.4166,92.9441,670.825
124.223,34104.9,91635,20.4144,92.9249,670.844
124.234,34101.4,91636.3,20.4122,92.9058,670.863
124.245,34097.9,91637.6,20.41,92.8867,670.882
124.256,34094.4,91638.9,20.4078,92.8676,670.902
124.267,34090.9,91640.2,20.4056,92.8485,670.921
124.278,34087.4,91641.5,20.4034,92.8295,670.94
124.289,34083.9,91642.9,20.4012,92.8104,670.959
124.3,34080.4,91644.2,20.399,92.7913,670.978
124.311,34076.9,91645.5,20.3968,92.7722,670.997
124.322,34073.4,91646.8,20.3946,92.7531,671.016
124.333,34069.9,91648.1,20.3924,92.7341,671.035
124.344,34066.4,91649.4,20.3903,92.715,671.054
124.355,34062.9,91650.7,20.3881,92.696,671.073
124.366,34059.4,91652,20.3859,92.6769,671.092
124.377,34055.9,91653.3,20.3837,92.6579,671.111
124.388,34052.4,91654.6,20.3815,92.6388,671.13
124.399,34048.9,91655.9,20.3793,92.6198,671.149
124.41,34045.4,91657.2,20.3771,92.6008,671.168
124.421,34041.9,91658.5,20.3749,92.5817,671.187
124.432,34038.4,91659.8,20.3728,92.5627,671.206
124.443,34034.9,91661.1,20.3706,92.5437,671.225
124.454,34031.4,91662.4,20.3684,92.5247,671.244
124.465,34027.9,91663.7,20.3662,92.5057,671.263
124.476,34024.4,91665,20.364,92.4867,671.282
124.487,34020.9,91666.3,20.3618,92.4677,671.301
124.498,34017.4,91667.5,20.3597,92.4487,671.32
124.509,34013.9,91668.8,20.3575,92.4297,671.339
124.52,34010.4,91670.1,20.3553,92.4107,671.358
124.531,34006.9,91671.4,20.3531,92.3917,671.377
124.542,34003.4,91672.7,20.3509,92.3728,671.396
124.553,33999.9,91674,20.3487,92.3538,671.415
124.564,33996.4,91675.3,20.3466,92.3348,671.434
124.575,33993,91676.6,20.3444,92.3159,671.453
124.586,33989.5,91677.9,20.3422,92.2969,671.472
124.597,33986,91679.2,20.34,92.278,671.491
124.608,33982.5,91680.5,20.3378,92.259,671.51
124.619,33979,91681.8,20.3357,92.2401,671.529
124.63,33975.5,91683.1,20.3335,92.2212,671.548
124.641,33972,91684.4,20.3313,92.2022,671.567
124.652,33968.5,91685.7,20.3291,92.1833,671.586
124.663,33965.1,91687,20.3269,92.1644,671.605
124.674,33961.6,91688.2,20.3248,92.1455,671.624
124.685,33958.1,91689.5,20.3226,92.1266,671.643
124.696,33954.6,91690.8,20.3204,92.1077,671.661
124.707,33951.1,91692.1,20.3182,92.0888,671.68
124.718,33947.6,91693.4,20.3161,92.0699,671.699
124.729,33944.1,91694.7,20.3139,92.051,671.718
124.74,33940.7,91696,20.3117,92.0321,671.737
124.751,33937.2,91697.3,20.3095,92.0132,671.756
124.762,33933.7,91698.6,20.3074,91.9944,671.775
124.773,33930.2,91699.9,20.3052,91.9755,671.794
124.784,33926.7,91701.1,20.303,91.9566,671.813
124.795,33923.3,91702.4,20.3008,91.9378,671.831
124.806,33919.8,91703.7,20.2987,91.9189,671.85
124.817,33916.3,91705,20.2965,91.9001,671.869
124.828,33912.8,91706.3,20.2943,91.8812,671.888
124.839,33909.4,91707.6,20.2921,91.8624,671.907
124.85,33905.9,91708.9,20.29,91.8435,671.926
124.861,33902.4,91710.1,20.2878,91.8247,671.944
124.872,33898.9,91711.4,20.2856,91.8059,671.963
124.883,33895.4,91712.7,20.2834,91.7871,671.982
124.894,33892,91714,20.2813,91.7682,672.001
124.905,33888.5,91715.3,20.2791,91.7494,672.02
124.916,33885,91716.6,20.2769,91.7306,672.039
124.927,33881.6,91717.8,20.2748,91.7118,672.057
124.938,33878.1,91719.1,20.2726,91.693,672.076
124.949,33874.6,91720.4,20.2704,91.6742,672.095
124.96,33871.1,91721.7,20.2683,91.6554,672.114
124.971,33867.7,91723,20.2661,91.6367,672.133
124.982,33864.2,91724.3,20.2639,91.6179,672.151
124.993,33860.7,91725.5,20.2618,91.5991,672.17
125.004,33857.3,91726.8,20.2596,91.5803,672.189
125.015,33853.8,91728.1,20.2574,91.5616,672.208
125.026,33850.3,91729.4,20.2553,91.5428,672.226
125.037,33846.9,91730.7,20.2531,91.5241,672.245
125.048,33843.4,91731.9,20.2509,91.5053,672.264
125.059,33839.9,91733.2,20.2488,91.4866,672.283
125.07,33836.5,91734.5,20.2466,91.4678,672.301
125.081,33833,91735.8,20.2444,91.4491,672.32
125.092,33829.5,91737,20.2423,91.4304,672.339
125.103,33826.1,91738.3,20.2401,91.4116,672.358
125.114,33822.6,91739.6,20.2379,91.3929,672.376
125.125,33819.1,91740.9,20.2358,91.3742,672.395
125.136,33815.7,91742.2,20.2336,91.3555,672.414
125.147,33812.2,91743.4,20.2315,91.3368,672.432
125.158,33808.7,91744.7,20.2293,91.3181,672.451
125.169,33805.3,91746,20.2271,91.2994,672.47
125.18,33801.8,91747.3,20.225,91.2807,672.488
125.191,33798.4,91748.5,20.2228,91.262,672.507
125.202,33794.9,91749.8,20.2207,91.2433,672.526
125.213,33791.4,91751.1,20.2185,91.2247,672.545
125.224,33788,91752.4,20.2163,91.206,672.563
125.235,33784.5,91753.6,20.2142,91.1873,672.582
125.246,33781.1,91754.9,20.212,91.1687,672.601
125.257,33777.6,91756.2,20.2099,91.15,672.619
125.268,33774.2,91757.4,20.2077,91.1314,672.638
125.279,33770.7,91758.7,20.2055,91.1127,672.656
125.29,33767.3,91760,20.2034,91.0941,672.675
125.301,33763.8,91761.3,20.2012,91.0754,672.694
125.312,33760.3,91762.5,20.1991,91.0568,672.712
125.323,33756.9,91763.8,20.1969,91.0382,672.731
125.334,33753.4,91765.1,20.1948,91.0195,672.75
125.345,33750,91766.3,20.1926,91.0009,672.768
125.356,33746.5,91767.6,20.1904,90.9823,672.787
125.367,33743.1,91768.9,20.1883,90.9637,672.805
125.378,33739.6,91770.1,20.1861,90.9451,672.824
125.389,33736.2,91771.4,20.184,90.9265,672.843
125.4,33732.7,91772.7,20.1818,90.9079,672.861
125.411,33729.3,91774,20.1797,90.8893,672.88
125.422,33725.8,91775.2,20.1775,90.8707,672.898
125.433,33722.4,91776.5,20.1754,90.8521,672.917
125.444,33718.9,91777.8,20.1732,90.8336,672.936
125.455,33715.5,91779,20.1711,90.815,672.954
125.466,33712,91780.3,20.1689,90.7964,672.973
125.477,33708.6,91781.6,20.1668,90.7779,672.991
125.488,33705.1,91782.8,20.1646,90.7593,673.01
125.499,33701.7,91784.1,20.1625,90.7408,673.028
125.51,33698.3,91785.3,20.1603,90.7222,673.047
125.521,33694.8,91786.6,20.1582,90.7037,673.066
125.532,33691.4,91787.9,20.156,90.6851,673.084
125.543,33687.9,91789.1,20.1539,90.6666,673.103
125.554,33684.5,91790.4,20.1517,90.6481,673.121
125.565,33681,91791.7,20.1496,90.6295,673.14
125.576,33677.6,91792.9,20.1474,90.611,673.158
125.587,33674.2,91794.2,20.1453,90.5925,673.177
125.598,33670.7,91795.5,20.1431,90.574,673.195
125.609,33667.3,91796.7,20.141,90.5555,673.214
125.62,33663.8,91798,20.1388,90.537,673.232
125.631,33660.4,91799.2,20.1367,90.5185,673.251
125.642,33657,91800.5,20.1345,90.5,673.269
125.653,33653.5,91801.8,20.1324,90.4815,673.288
125.664,33650.1,91803,20.1302,90.463,673.306
125.675,33646.7,91804.3,20.1281,90.4446,673.325
125.686,33643.2,91805.5,20.126,90.4261,673.343
125.697,33639.8,91806.8,20.1238,90.4076,673.362
125.708,33636.3,91808.1,20.1217,90.3892,673.38
125.719,33632.9,91809.3,20.1195,90.3707,673.398
125.73,33629.5,91810.6,20.1174,90.3523,673.417
125.741,33626,91811.8,20.1152,90.3338,673.435
125.752,33622.6,91813.1,20.1131,90.3154,673.454
125.763,33619.2,91814.3,20.111,90.2969,673.472
125.774,33615.8,91815.6,20.1088,90.2785,673.491
125.785,33612.3,91816.9,20.1067,90.2601,673.509
125.796,33608.9,91818.1,20.1045,90.2416,673.528
125.807,33605.5,91819.4,20.1024,90.2232,673.546
125.818,33602,91820.6,20.1002,90.2048,673.564
125.829,33598.6,91821.9,20.0981,90.1864,673.583
125.84,33595.2,91823.1,20.096,90.168,673.601
125.851,33591.7,91824.4,20.0938,90.1496,673.62
125.862,33588.3,91825.6,20.0917,90.1312,673.638
125.873,33584.9,91826.9,20.0896,90.1128,673.656
125.884,33581.5,91828.1,20.0874,90.0944,673.675
125.895,33578,91829.4,20.0853,90.076,673.693
125.906,33574.6,91830.6,20.0831,90.0577,673.712
125.917,33571.2,91831.9,20.081,90.0393,673.73
125.928,33567.8,91833.2,20.0789,90.0209,673.748
125.939,33564.3,91834.4,20.0767,90.0026,673.767
125.95,33560.9,91835.7,20.0746,89.9842,673.785
125.961,33557.5,91836.9,20.0725,89.9658,673.803
125.972,33554.1,91838.2,20.0703,89.9475,673.822
125.983,33550.6,91839.4,20.0682,89.9292,673.84
125.994,33547.2,91840.7,20.0661,89.9108,673.858
126.005,33543.8,91841.9,20.0639,89.8925,673.877
126.016,33540.4,91843.2,20.0618,89.8741,673.895
126.027,33537,91844.4,20.0597,89.8558,673.913
126.038,33533.5,91845.7,20.0575,89.8375,673.932
126.049,33530.1,91846.9,20.0554,89.8192,673.95
126.06,33526.7,91848.1,20.0533,89.8009,673.968
126.071,33523.3,91849.4,20.0511,89.7826,673.987
126.082,33519.9,91850.6,20.049,89.7643,674.005
126.093,33516.5,91851.9,20.0469,89.746,674.023
126.104,33513,91853.1,20.0447,89.7277,674.041
126.115,33509.6,91854.4,20.0426,89.7094,674.06
126.126,33506.2,91855.6,20.0405,89.6911,674.078
126.137,33502.8,91856.9,20.0383,89.6728,674.096
126.148,33499.4,91858.1,20.0362,89.6546,674.115
126.159,33496,91859.4,20.0341,89.6363,674.133
126.17,33492.6,91860.6,20.032,89.618,674.151
126.181,33489.1,91861.8,20.0298,89.5998,674.169
126.192,33485.7,91863.1,20.0277,89.5815,674.188
126.203,33482.3,91864.3,20.0256,89.5633,674.206
126.214,33478.9,91865.6,20.0234,89.545,674.224
126.225,33475.5,91866.8,20.0213,89.5268,674.242
126.236,33472.1,91868.1,20.0192,89.5085,674.261
126.247,33468.7,91869.3,20.0171,89.4903,674.279
126.258,33465.3,91870.5,20.0149,89.4721,674.297
126.269,33461.9,91871.8,20.0128,89.4539,674.315
126.28,33458.5,91873,20.0107,89.4356,674.334
126.291,33455.1,91874.3,20.0086,89.4174,674.352
126.302,33451.6,91875.5,20.0064,89.3992,674.37
126.313,33448.2,91876.8,20.0043,89.381,674.388
126.324,33444.8,91878,20.0022,89.3628,674.406
126.335,33441.4,91879.2,20.0001,89.3446,674.425
126.346,33438,91880.5,19.9979,89.3264,674.443
126.357,33434.6,91881.7,19.9958,89.3082,674.461
126.368,33431.2,91882.9,19.9937,89.2901,674.479
126.379,33427.8,91884.2,19.9916,89.2719,674.497
126.39,33424.4,91885.4,19.9895,89.2537,674.515
126.401,33421,91886.7,19.9873,89.2356,674.534
126.412,33417.6,91887.9,19.9852,89.2174,674.552
126.423,33414.2,91889.1,19.9831,89.1992,674.57
126.434,33410.8,91890.4,19.981,89.1811,674.588
126.445,33407.4,91891.6,19.9789,89.1629,674.606
126.456,33404,91892.8,19.9767,89.1448,674.624
126.467,33400.6,91894.1,19.9746,89.1267,674.643
126.478,33397.2,91895.3,19.9725,89.1085,674.661
126.489,33393.8,91896.5,19.9704,89.0904,674.679
126.5,33390.4,91897.8,19.9683,89.0723,674.697
126.511,33387,91899,19.9661,89.0541,674.715
126.522,33383.6,91900.2,19.964,89.036,674.733
126.533,33380.2,91901.5,19.9619,89.0179,674.751
126.544,33376.8,91902.7,19.9598,88.9998,674.769
126.555,33373.4,91903.9,19.9577,88.9817,674.787
126.566,33370.1,91905.2,19.9556,88.9636,674.806
126.577,33366.7,91906.4,19.9534,88.9455,674.824
126.588,33363.3,91907.6,19.9513,88.9274,674.842
126.599,33359.9,91908.9,19.9492,88.9094,674.86
126.61,33356.5,91910.1,19.9471,88.8913,674.878
126.621,33353.1,91911.3,19.945,88.8732,674.896
126.632,33349.7,91912.6,19.9429,88.8551,674.914
126.643,33346.3,91913.8,19.9408,88.8371,674.932
126.654,33342.9,91915,19.9386,88.819,674.95
126.665,33339.5,91916.3,19.9365,88.801,674.968
126.676,33336.1,91917.5,19.9344,88.7829,674.986
126.687,33332.8,91918.7,19.9323,88.7649,675.004
126.698,33329.4,91919.9,19.9302,88.7468,675.022
126.709,33326,91921.2,19.9281,88.7288,675.04
126.72,33322.6,91922.4,19.926,88.7107,675.058
126.731,33319.2,91923.6,19.9239,88.6927,675.076
126.742,33315.8,91924.9,19.9218,88.6747,675.094
126.753,33312.4,91926.1,19.9196,88.6567,675.112
126.764,33309.1,91927.3,19.9175,88.6387,675.131
126.775,33305.7,91928.5,19.9154,88.6207,675.149
126.786,33302.3,91929.8,19.9133,88.6026,675.167
126.797,33298.9,91931,19.9112,88.5846,675.185
126.808,33295.5,91932.2,19.9091,88.5667,675.203
126.819,33292.1,91933.4,19.907,88.5487,675.221
126.83,33288.8,91934.7,19.9049,88.5307,675.238
126.841,33285.4,91935.9,19.9028,88.5127,675.256
126.852,33282,91937.1,19.9007,88.4947,675.274
126.863,33278.6,91938.3,19.8986,88.4767,675.292
126.874,33275.2,91939.6,19.8965,88.4588,675.31
126.885,33271.9,91940.8,19.8944,88.4408,675.328
126.896,33268.5,91942,19.8923,88.4229,675.346
126.907,33265.1,91943.2,19.8901,88.4049,675.364
126.918,33261.7,91944.4,19.888,88.387,675.382
126.929,33258.3,91945.7,19.8859,88.369,675.4
126.94,33255,91946.9,19.8838,88.3511,675.418
126.951,33251.6,91948.1,19.8817,88.3331,675.436
126.962,33248.2,91949.3,19.8796,88.3152,675.454
126.973,33244.8,91950.5,19.8775,88.2973,675.472
126.984,33241.5,91951.8,19.8754,88.2794,675.49
126.995,33238.1,91953,19.8733,88.2614,675.508
127.006,33234.7,91954.2,19.8712,88.2435,675.526
127.017,33231.4,91955.4,19.8691,88.2256,675.544
127.028,33228,91956.6,19.867,88.2077,675.561
127.039,33224.6,91957.9,19.8649,88.1898,675.579
127.05,33221.2,91959.1,19.8628,88.1719,675.597
127.061,33217.9,91960.3,19.8607,88.154,675.615
127.072,33214.5,91961.5,19.8586,88.1361,675.633
127.083,33211.1,91962.7,19.8565,88.1183,675.651
127.094,33207.8,91963.9,19.8544,88.1004,675.669
127.105,33204.4,91965.2,19.8523,88.0825,675.687
127.116,33201,91966.4,19.8502,88.0646,675.705
127.127,33197.7,91967.6,19.8481,88.0468,675.722
127.138,33194.3,91968.8,19.846,88.0289,675.74
127.149,33190.9,91970,19.8439,88.0111,675.758
127.16,33187.6,91971.2,19.8418,87.9932,675.776
127.171,33184.2,91972.5,19.8397,87.9754,675.794
127.182,33180.8,91973.7,19.8376,87.9575,675.812
127.193,33177.5,91974.9,19.8355,87.9397,675.829
127.204,33174.1,91976.1,19.8334,87.9219,675.847
127.215,33170.7,91977.3,19.8314,87.9041,675.865
127.226,33167.4,91978.5,19.8293,87.8862,675.883
127.237,33164,91979.7,19.8272,87.8684,675.901
127.248,33160.6,91980.9,19.8251,87.8506,675.919
127.259,33157.3,91982.2,19.823,87.8328,675.936
127.27,33153.9,91983.4,19.8209,87.815,675.954
127.281,33150.6,91984.6,19.8188,87.7972,675.972
127.292,33147.2,91985.8,19.8167,87.7794,675.99
127.303,33143.8,91987,19.8146,87.7616,676.008
127.314,33140.5,91988.2,19.8125,87.7438,676.025
127.325,33137.1,91989.4,19.8104,87.726,676.043
127.336,33133.8,91990.6,19.8083,87.7083,676.061
127.347,33130.4,91991.8,19.8062,87.6905,676.079
127.358,33127.1,91993,19.8042,87.6727,676.096
127.369,33123.7,91994.3,19.8021,87.655,676.114
127.38,33120.4,91995.5,19.8,87.6372,676.132
127.391,33117,91996.7,19.7979,87.6195,676.15
127.402,33113.6,91997.9,19.7958,87.6017,676.167
127.413,33110.3,91999.1,19.7937,87.584,676.185
127.424,33106.9,92000.3,19.7916,87.5662,676.203
127.435,33103.6,92001.5,19.7895,87.5485,676.221
127.446,33100.2,92002.7,19.7874,87.5308,676.238
127.457,33096.9,92003.9,19.7854,87.513,676.256
127.468,33093.5,92005.1,19.7833,87.4953,676.274
127.479,33090.2,92006.3,19.7812,87.4776,676.292
127.49,33086.8,92007.5,19.7791,87.4599,676.309
127.501,33083.5,92008.7,19.777,87.4422,676.327
127.512,33080.1,92009.9,19.7749,87.4245,676.345
127.523,33076.8,92011.1,19.7728,87.4068,676.362
127.534,33073.4,92012.3,19.7707,87.3891,676.38
127.545,33070.1,92013.5,19.7687,87.3714,676.398
127.556,33066.7,92014.7,19.7666,87.3537,676.415
127.567,33063.4,92015.9,19.7645,87.336,676.433
127.578,33060,92017.2,19.7624,87.3183,676.451
127.589,33056.7,92018.4,19.7603,87.3007,676.469
127.6,33053.4,92019.6,19.7582,87.283,676.486
127.611,33050,92020.8,19.7562,87.2653,676.504
127.622,33046.7,92022,19.7541,87.2477,676.521
127.633,33043.3,92023.2,19.752,87.23,676.539
127.644,33040,92024.4,19.7499,87.2124,676.557
127.655,33036.6,92025.6,19.7478,87.1947,676.574
127.666,33033.3,92026.8,19.7458,87.1771,676.592
127.677,33029.9,92028,19.7437,87.1594,676.61
127.688,33026.6,92029.2,19.7416,87.1418,676.627
127.699,33023.3,92030.4,19.7395,87.1242,676.645
127.71,33019.9,92031.6,19.7374,87.1066,676.663
127.721,33016.6,92032.8,19.7354,87.0889,676.68
127.732,33013.2,92033.9,19.7333,87.0713,676.698
127.743,33009.9,92035.1,19.7312,87.0537,676.715
127.754,33006.6,92036.3,19.7291,87.0361,676.733
127.765,33003.2,92037.5,19.727,87.0185,676.751
127.776,32999.9,92038.7,19.725,87.0009,676.768
127.787,32996.6,92039.9,19.7229,86.9833,676.786
127.798,32993.2,92041.1,19.7208,86.9657,676.803
127.809,32989.9,92042.3,19.7187,86.9482,676.821
127.82,32986.6,92043.5,19.7167,86.9306,676.839
127.831,32983.2,92044.7,19.7146,86.913,676.856
127.842,32979.9,92045.9,19.7125,86.8954,676.874
127.853,32976.6,92047.1,19.7104,86.8779,676.891
127.864,32973.2,92048.3,19.7084,86.8603,676.909
127.875,32969.9,92049.5,19.7063,86.8428,676.926
127.886,32966.6,92050.7,19.7042,86.8252,676.944
127.897,32963.2,92051.9,19.7021,86.8077,676.962
127.908,32959.9,92053.1,19.7001,86.7901,676.979
127.919,32956.6,92054.3,19.698,86.7726,676.997
127.93,32953.2,92055.5,19.6959,86.7551,677.014
127.941,32949.9,92056.6,19.6939,86.7375,677.032
127.952,32946.6,92057.8,19.6918,86.72,677.049
127.963,32943.2,92059,19.6897,86.7025,677.067
127.974,32939.9,92060.2,19.6876,86.685,677.084
127.985,32936.6,92061.4,19.6856,86.6675,677.102
127.996,32933.3,92062.6,19.6835,86.6499,677.119
128.007,32929.9,92063.8,19.6814,86.6324,677.137
128.018,32926.6,92065,19.6794,86.6149,677.154
128.029,32923.3,92066.2,19.6773,86.5975,677.172
128.04,32920,92067.4,19.6752,86.58,677.189
128.051,32916.6,92068.5,19.6731,86.5625,677.207
128.062,32913.3,92069.7,19.6711,86.545,677.224
128.073,32910,92070.9,19.669,86.5275,677.242
128.084,32906.7,92072.1,19.6669,86.5101,677.259
128.095,32903.3,92073.3,19.6649,86.4926,677.277
128.106,32900,92074.5,19.6628,86.4751,677.294
128.117,32896.7,92075.7,19.6607,86.4577,677.311
128.128,32893.4,92076.9,19.6587,86.4402,677.329
128.139,32890.1,92078,19.6566,86.4228,677.346
128.15,32886.7,92079.2,19.6545,86.4053,677.364
128.161,32883.4,92080.4,19.6525,86.3879,677.381
128.172,32880.1,92081.6,19.6504,86.3704,677.399
128.183,32876.8,92082.8,19.6484,86.353,677.416
128.194,32873.5,92084,19.6463,86.3356,677.434
128.205,32870.2,92085.2,19.6442,86.3182,677.451
128.216,32866.8,92086.3,19.6422,86.3007,677.468
128.227,32863.5,92087.5,19.6401,86.2833,677.486
128.238,32860.2,92088.7,19.638,86.2659,677.503
128.249,32856.9,92089.9,19.636,86.2485,677.521
128.26,32853.6,92091.1,19.6339,86.2311,677.538
128.271,32850.3,92092.3,19.6318,86.2137,677.555
128.282,32847,92093.4,19.6298,86.1963,677.573
128.293,32843.6,92094.6,19.6277,86.1789,677.59
128.304,32840.3,92095.8,19.6257,86.1616,677.608
128.315,32837,92097,19.6236,86.1442,677.625
128.326,32833.7,92098.2,19.6215,86.1268,677.642
128.337,32830.4,92099.3,19.6195,86.1094,677.66
128.348,32827.1,92100.5,19.6174,86.0921,677.677
128.359,32823.8,92101.7,19.6154,86.0747,677.694
128.37,32820.5,92102.9,19.6133,86.0574,677.712
128.381,32817.2,92104.1,19.6112,86.04,677.729
128.392,32813.8,92105.2,19.6092,86.0227,677.746
128.403,32810.5,92106.4,19.6071,86.0053,677.764
128.414,32807.2,92107.6,19.6051,85.988,677.781
128.425,32803.9,92108.8,19.603,85.9707,677.799
128.436,32800.6,92109.9,19.601,85.9533,677.816
128.447,32797.3,92111.1,19.5989,85.936,677.833
128.458,32794,92112.3,19.5968,85.9187,677.85
128.469,32790.7,92113.5,19.5948,85.9014,677.868
128.48,32787.4,92114.7,19.5927,85.884,677.885
128.491,32784.1,92115.8,19.5907,85.8667,677.902
