x,time,relative_density,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,energy,energy_density,inval_lat
2,2.886,1,1451.99,347.234,76.5507,0.175802,0.010054,0.185856,0.185856,74.9982
3,5.751,1,2549.25,351.41,82.1513,0.541899,0.0102973,0.552196,0.552196,74.9964
4,8.563,1,3625.8,361.027,84.3137,1.09623,0.0108686,1.1071,1.1071,74.9946
5,11.276,1,4664.04,377.665,85.3706,1.81393,0.0118935,1.82582,1.82582,74.9928
6,13.846,1,5647.12,401.99,85.9283,2.65919,0.0134749,2.67266,2.67266,74.991
7,16.244,1,6563.94,433.778,86.2191,3.59273,0.0156903,3.60842,3.60842,74.9892
8,18.455,1,7408.79,472.119,86.3538,4.57709,0.0185866,4.59568,4.59568,74.9874
9,20.482,1,8182.84,515.86,86.3928,5.58346,0.02219,5.60565,5.60565,74.9856
10,22.337,1,8890.71,563.835,86.3712,6.59125,0.0265094,6.61776,6.61776,74.9838
11,24.035,1,9538.17,614.98,86.3109,7.58621,0.0315367,7.61775,7.61775,74.982
12,25.595,1,10132.5,668.495,86.2254,8.56112,0.0372641,8.59838,8.59838,74.9802
13,27.032,1,10679.5,723.66,86.1235,9.51044,0.0436681,9.5541,9.5541,74.9784
14,28.363,1,11185.7,780.042,86.0109,10.4334,0.0507378,10.4841,10.4841,74.9766
15,29.601,1,11656.1,837.258,85.8915,11.3293,0.058454,11.3878,11.3878,74.9748
16,30.756,1,12094.6,894.956,85.768,12.1976,0.066788,12.2644,12.2644,74.973
17,31.838,1,12504.9,952.924,85.6422,13.0393,0.0757202,13.115,13.115,74.9712
18,32.857,1,12890.9,1011.09,85.5152,13.8567,0.0852468,13.942,13.942,74.9694
19,33.819,1,13254.9,1069.29,85.3879,14.6504,0.095342,14.7458,14.7458,74.9676
20,34.729,1,13598.9,1127.34,85.2611,15.4207,0.105976,15.5267,15.5267,74.9658
21,35.594,1,13925.6,1185.3,85.1349,16.1704,0.117153,16.2875,16.2875,74.964
22,36.418,1,14236.4,1243.09,85.0097,16.9002,0.128855,17.0291,17.0291,74.9622
23,37.204,1,14532.5,1300.6,84.8859,17.6107,0.141053,17.7517,17.7517,74.9604
24,37.957,1,14815.9,1357.93,84.7633,18.3042,0.153761,18.4579,18.4579,74.9586
25,38.678,1,15086.9,1414.89,84.6423,18.98,0.166933,19.1469,19.1469,74.9568
26,39.371,1,15347.1,1471.6,84.5228,19.6403,0.180582,19.8209,19.8209,74.955
27,40.038,1,15597.3,1528.01,84.4048,20.2858,0.194691,20.4805,20.4805,74.9532
28,40.681,1,15838.1,1584.11,84.2883,20.9172,0.209251,21.1264,21.1264,74.9514
29,41.301,1,16070.1,1639.84,84.1735,21.5344,0.224232,21.7586,21.7586,74.9496
30,41.901,1,16294.3,1695.31,84.0602,22.1395,0.239658,22.3792,22.3792,74.9478
31,42.481,1,16510.8,1750.38,83.9484,22.7317,0.255483,22.9872,22.9872,74.946
32,43.044,1,16720.7,1805.23,83.838,23.3133,0.271745,23.5851,23.5851,74.9442
33,43.589,1,16923.6,1859.64,83.7293,23.8827,0.288372,24.171,24.171,74.9424
34,44.12,1,17121.1,1913.91,83.6216,24.4433,0.305448,24.7487,24.7487,74.9406
35,44.635,1,17312.4,1967.74,83.5156,24.9926,0.322872,25.3154,25.3154,74.9388
36,45.136,1,17498.3,2021.25,83.4109,25.5321,0.340669,25.8728,25.8728,74.937
37,45.625,1,17679.5,2074.57,83.3073,26.0636,0.35888,26.4225,26.4225,74.9352
38,46.101,1,17855.6,2127.52,83.2052,26.5856,0.377434,26.963,26.963,74.9334
39,46.565,1,18027.1,2180.13,83.1044,27.0987,0.396334,27.4951,27.4951,74.9316
40,47.018,1,18194.4,2232.47,83.0047,27.6038,0.41559,28.0194,28.0194,74.9298
41,47.461,1,18357.7,2284.57,82.9062,28.1017,0.435215,28.5369,28.5369,74.928
42,47.894,1,18517.2,2336.39,82.8088,28.592,0.455182,29.0471,29.0471,74.9262
43,48.317,1,18672.7,2387.87,82.7126,29.0744,0.475461,29.5499,29.5499,74.9245
44,48.731,1,18824.8,2439.07,82.6175,29.5499,0.496073,30.0459,30.0459,74.9227
45,49.137,1,18973.7,2490.09,82.5233,30.0193,0.517042,30.5364,30.5364,74.9209
46,49.535,1,19119.6,2540.87,82.4301,30.4825,0.538346,31.0208,31.0208,74.9191
47,49.924,1,19261.9,2591.25,82.3382,30.9381,0.559904,31.498,31.498,74.9173
48,50.307,1,19401.9,2641.57,82.2468,31.3893,0.581861,31.9712,31.9712,74.9155
49,50.682,1,19538.7,2691.53,82.1567,31.8338,0.604081,32.4378,32.4378,74.9137
50,51.05,1,19672.9,2741.24,82.0674,32.2724,0.626598,32.899,32.899,74.9119
51,51.411,1,19804.3,2790.65,81.9792,32.705,0.649391,33.3544,33.3544,74.9101
52,51.767,1,19933.7,2840.01,81.8915,33.1339,0.672567,33.8065,33.8065,74.9083
53,52.116,1,20060.5,2889.02,81.8049,33.5565,0.695979,34.2525,34.2525,74.9065
54,52.459,1,20184.9,2937.78,81.7191,33.974,0.719669,34.6937,34.6937,74.9047
55,52.797,1,20307.3,2986.4,81.634,34.3873,0.743691,35.131,35.131,74.9029
56,53.129,1,20427.4,3034.73,81.5498,34.7952,0.767955,35.5632,35.5632,74.9011
57,53.456,1,20545.5,3082.88,81.4664,35.1988,0.792516,35.9914,35.9914,74.8994
58,53.778,1,20661.7,3130.82,81.3836,35.598,0.817357,36.4154,36.4154,74.8976
59,54.095,1,20775.9,3178.54,81.3017,35.9927,0.842461,36.8351,36.8351,74.8958
60,54.407,1,20888.2,3226,81.2205,36.3827,0.867811,37.2506,37.2506,74.894
61,54.715,1,20998.8,3273.36,81.1399,36.7694,0.893473,37.6628,37.6628,74.8922
62,55.018,1,21107.6,3320.42,81.0601,37.1512,0.919349,38.0705,38.0705,74.8904
63,55.317,1,21214.8,3367.32,80.9809,37.5294,0.945507,38.4749,38.4749,74.8886
64,55.612,1,21320.4,3414.06,80.9024,37.904,0.971934,38.8759,38.8759,74.8868
65,55.903,1,21424.4,3460.6,80.8245,38.2748,0.998616,39.2734,39.2734,74.885
66,56.19,1,21526.9,3506.94,80.7472,38.6418,1.02554,39.6673,39.6673,74.8832
67,56.473,1,21627.8,3553.06,80.6707,39.0049,1.05269,40.0576,40.0576,74.8814
68,56.753,1,21727.5,3599.1,80.5945,39.3654,1.08015,40.4456,40.4456,74.8797
69,57.029,1,21825.7,3644.89,80.5191,39.7219,1.10781,40.8297,40.8297,74.8779
70,57.302,1,21922.6,3690.58,80.4441,40.0756,1.13575,41.2114,41.2114,74.8761
71,57.571,1,22018,3735.98,80.3699,40.4252,1.16387,41.5891,41.5891,74.8743
72,57.837,1,22112.3,3781.26,80.2961,40.772,1.19225,41.9642,41.9642,74.8725
73,58.1,1,22205.3,3826.39,80.2229,41.1158,1.22088,42.3367,42.3367,74.8707
74,58.36,1,22297.2,3871.38,80.1501,41.4567,1.24976,42.7064,42.7064,74.8689
75,58.616,1,22387.5,3916.02,80.0782,41.7932,1.27875,43.072,43.072,74.8671
76,58.87,1,22477,3960.67,80.0065,42.1281,1.30807,43.4362,43.4362,74.8653
77,59.121,1,22565.3,4005.12,79.9354,42.4598,1.3376,43.7974,43.7974,74.8636
78,59.37,1,22652.8,4049.56,79.8645,42.7898,1.36745,44.1573,44.1573,74.8618
79,59.615,1,22738.8,4093.61,79.7945,43.1153,1.39736,44.5126,44.5126,74.86
80,59.858,1,22824,4137.62,79.7248,43.4389,1.42756,44.8665,44.8665,74.8582
81,60.099,1,22908.4,4181.58,79.6554,43.7606,1.45806,45.2187,45.2187,74.8564
82,60.337,1,22991.6,4225.3,79.5866,44.079,1.48871,45.5678,45.5678,74.8546
83,60.572,1,23073.6,4268.77,79.5184,44.3942,1.5195,45.9137,45.9137,74.8528
84,60.805,1,23154.8,4312.17,79.4505,44.7074,1.55056,46.2579,46.2579,74.851
85,61.036,1,23235.3,4355.49,79.383,45.0185,1.58187,46.6004,46.6004,74.8493
86,61.264,1,23314.6,4398.53,79.3161,45.3262,1.61328,46.9395,46.9395,74.8475
87,61.491,1,23393.4,4441.67,79.2493,45.6333,1.64508,47.2783,47.2783,74.8457
88,61.715,1,23471.1,4484.51,79.1831,45.9368,1.67697,47.6138,47.6138,74.8439
89,61.937,1,23548,4527.24,79.1173,46.2383,1.70908,47.9474,47.9474,74.8421
90,62.156,1,23623.7,4569.65,79.0522,46.5363,1.74125,48.2775,48.2775,74.8403
91,62.374,1,23699,4612.13,78.9872,46.8334,1.77378,48.6072,48.6072,74.8385
92,62.59,1,23773.5,4654.48,78.9225,47.1284,1.8065,48.9349,48.9349,74.8368
93,62.804,1,23847.3,4696.69,78.8583,47.4211,1.83941,49.2605,49.2605,74.835
94,63.016,1,23920.2,4738.76,78.7944,47.7116,1.87251,49.5841,49.5841,74.8332
95,63.226,1,23992.3,4780.67,78.7309,47.9999,1.90578,49.9057,49.9057,74.8314
96,63.434,1,24063.7,4822.42,78.6679,48.2859,1.93921,50.2251,50.2251,74.8296
97,63.641,1,24134.6,4864.21,78.605,48.571,1.97296,50.5439,50.5439,74.8278
98,63.846,1,24204.8,4905.82,78.5425,48.8537,2.00687,50.8606,50.8606,74.8261
99,64.048,1,24273.8,4947.06,78.4808,49.1328,2.04075,51.1736,51.1736,74.8243
100,64.25,1,24342.8,4988.52,78.4188,49.4123,2.0751,51.4874,51.4874,74.8225
101,64.449,1,24410.6,5029.58,78.3576,49.688,2.1094,51.7974,51.7974,74.8207
102,64.647,1,24478,5070.66,78.2966,49.9628,2.144,52.1068,52.1068,74.8189
103,64.844,1,24544.9,5111.75,78.2357,50.2365,2.17888,52.4154,52.4154,74.8171
104,65.039,1,24611.1,5152.62,78.1753,50.5078,2.21387,52.7217,52.7217,74.8154
105,65.232,1,24676.6,5193.29,78.1153,50.7767,2.24895,53.0257,53.0257,74.8136
106,65.424,1,24741.6,5233.95,78.0555,51.0446,2.28431,53.3289,53.3289,74.8118
107,65.614,1,24805.8,5274.39,77.9961,51.31,2.31975,53.6297,53.6297,74.81
108,65.803,1,24869.6,5314.82,77.9369,51.5743,2.35544,53.9298,53.9298,74.8082
109,65.99,1,24932.7,5355.01,77.8782,51.8362,2.3912,54.2274,54.2274,74.8065
110,66.177,1,24995.6,5395.4,77.8194,52.0983,2.42741,54.5257,54.5257,74.8047
111,66.361,1,25057.5,5435.33,77.7613,52.3566,2.46347,54.8201,54.8201,74.8029
112,66.544,1,25119,5475.23,77.7035,52.6137,2.49977,55.1135,55.1135,74.8011
113,66.726,1,25180,5515.1,77.6458,52.8697,2.53631,55.406,55.406,74.7993
114,66.907,1,25240.6,5554.93,77.5883,53.1246,2.57307,55.6977,55.6977,74.7975
115,67.086,1,25300.5,5594.5,77.5313,53.3769,2.60986,55.9868,55.9868,74.7958
116,67.265,1,25360.3,5634.25,77.4741,53.6295,2.64708,56.2766,56.2766,74.794
117,67.441,1,25419,5673.5,77.4179,53.8781,2.68409,56.5622,56.5622,74.7922
118,67.617,1,25477.6,5712.93,77.3614,54.1269,2.72153,56.8484,56.8484,74.7904
119,67.792,1,25535.8,5752.31,77.3052,54.3745,2.75918,57.1337,57.1337,74.7886
120,67.965,1,25593.3,5791.4,77.2495,54.6196,2.79681,57.4164,57.4164,74.7869
121,68.137,1,25650.4,5830.43,77.194,54.8634,2.83463,57.698,57.698,74.7851
122,68.308,1,25707,5869.4,77.1387,55.106,2.87265,57.9787,57.9787,74.7833
123,68.478,1,25763.3,5908.31,77.0837,55.3474,2.91086,58.2583,58.2583,74.7815
