time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
1.045,971.964,346.473,70.3805,0.0787762,0.01001,74.9993
1.056,978.549,346.477,70.5024,0.0798473,0.0100102,74.9993
1.067,985.135,346.481,70.6228,0.0809257,0.0100105,74.9993
1.078,991.72,346.485,70.7417,0.0820112,0.0100107,74.9993
1.089,998.306,346.489,70.8593,0.0831041,0.0100109,74.9993
1.1,1004.89,346.493,70.9755,0.0842041,0.0100111,74.9993
1.111,1011.48,346.496,71.0903,0.0853113,0.0100114,74.9993
1.122,1018.06,346.5,71.2038,0.0864258,0.0100116,74.9993
1.133,1024.65,346.505,71.316,0.0875476,0.0100118,74.9993
1.144,1031.23,346.509,71.4269,0.0886765,0.0100121,74.9993
1.155,1037.82,346.513,71.5366,0.0898127,0.0100123,74.9993
1.166,1044.4,346.517,71.6449,0.0909561,0.0100125,74.9993
1.177,1050.99,346.521,71.7521,0.0921068,0.0100128,74.9992
1.188,1057.57,346.526,71.8581,0.0932647,0.010013,74.9992
1.199,1064.16,346.53,71.9628,0.0944298,0.0100133,74.9992
1.21,1070.75,346.535,72.0664,0.0956021,0.0100136,74.9992
1.221,1077.33,346.539,72.1689,0.0967817,0.0100138,74.9992
1.232,1083.92,346.544,72.2702,0.0979685,0.0100141,74.9992
1.243,1090.5,346.548,72.3704,0.0991625,0.0100143,74.9992
1.254,1097.09,346.553,72.4695,0.100364,0.0100146,74.9992
1.265,1103.67,346.558,72.5675,0.101572,0.0100149,74.9992
1.276,1110.26,346.563,72.6645,0.102788,0.0100152,74.9992
1.287,1116.84,346.567,72.7604,0.104011,0.0100154,74.9992
1.298,1123.43,346.572,72.8553,0.105241,0.0100157,74.9992
1.309,1130.01,346.577,72.9491,0.106479,0.010016,74.9992
1.32,1136.6,346.582,73.042,0.107723,0.0100163,74.9992
1.331,1143.18,346.587,73.1339,0.108975,0.0100166,74.9992
1.342,1149.77,346.592,73.2248,0.110234,0.0100169,74.9991
1.353,1156.35,346.598,73.3148,0.111501,0.0100172,74.9991
1.364,1162.94,346.603,73.4038,0.112774,0.0100175,74.9991
1.375,1169.52,346.608,73.4919,0.114055,0.0100178,74.9991
1.386,1176.11,346.614,73.5791,0.115343,0.0100181,74.9991
1.397,1182.7,346.619,73.6654,0.116638,0.0100184,74.9991
1.408,1189.28,346.625,73.7509,0.117941,0.0100188,74.9991
1.419,1195.87,346.63,73.8354,0.11925,0.0100191,74.9991
1.43,1202.45,346.636,73.9191,0.120567,0.0100194,74.9991
1.441,1209.04,346.641,74.0019,0.121892,0.0100197,74.9991
1.452,1215.62,346.647,74.0839,0.123223,0.0100201,74.9991
1.463,1222.21,346.653,74.1651,0.124562,0.0100204,74.9991
1.474,1228.79,346.659,74.2455,0.125908,0.0100207,74.9991
1.485,1235.38,346.665,74.3251,0.127261,0.0100211,74.9991
1.496,1241.96,346.671,74.4039,0.128621,0.0100214,74.9991
1.507,1248.55,346.677,74.4819,0.129989,0.0100218,74.999
1.518,1255.13,346.683,74.5592,0.131363,0.0100221,74.999
1.529,1261.72,346.689,74.6357,0.132745,0.0100225,74.999
1.54,1268.3,346.695,74.7115,0.134135,0.0100229,74.999
1.551,1274.89,346.702,74.7865,0.135531,0.0100232,74.999
1.562,1281.47,346.708,74.8608,0.136935,0.0100236,74.999
1.573,1288.06,346.715,74.9344,0.138346,0.010024,74.999
1.584,1294.64,346.721,75.0073,0.139764,0.0100243,74.999
1.595,1301.23,346.728,75.0795,0.141189,0.0100247,74.999
1.606,1307.81,346.734,75.1511,0.142622,0.0100251,74.999
1.617,1314.4,346.741,75.2219,0.144062,0.0100255,74.999
1.628,1320.98,346.748,75.2921,0.145509,0.0100259,74.999
1.639,1327.57,346.755,75.3616,0.146963,0.0100263,74.999
1.65,1334.15,346.762,75.4305,0.148425,0.0100267,74.999
1.661,1340.74,346.769,75.4988,0.149894,0.0100271,74.9989
1.672,1347.32,346.776,75.5664,0.15137,0.0100275,74.9989
1.683,1353.91,346.783,75.6334,0.152853,0.0100279,74.9989
1.694,1360.49,346.79,75.6998,0.154343,0.0100283,74.9989
1.705,1367.08,346.797,75.7656,0.155841,0.0100287,74.9989
1.716,1373.66,346.805,75.8308,0.157346,0.0100292,74.9989
1.727,1380.25,346.812,75.8954,0.158858,0.0100296,74.9989
1.738,1386.83,346.819,75.9594,0.160378,0.01003,74.9989
1.749,1393.42,346.827,76.0229,0.161904,0.0100305,74.9989
1.76,1400,346.835,76.0858,0.163438,0.0100309,74.9989
1.771,1406.59,346.842,76.1481,0.164979,0.0100314,74.9989
1.782,1413.17,346.85,76.2099,0.166527,0.0100318,74.9989
1.793,1419.76,346.858,76.2711,0.168083,0.0100323,74.9989
1.804,1426.34,346.866,76.3318,0.169646,0.0100327,74.9989
1.815,1432.93,346.874,76.392,0.171216,0.0100332,74.9989
1.826,1439.51,346.882,76.4516,0.172793,0.0100336,74.9988
1.837,1446.1,346.89,76.5108,0.174377,0.0100341,74.9988
1.848,1452.68,346.898,76.5694,0.175969,0.0100346,74.9988
1.859,1459.27,346.907,76.6275,0.177568,0.0100351,74.9988
1.87,1465.85,346.915,76.6851,0.179174,0.0100355,74.9988
1.881,1472.44,346.923,76.7422,0.180787,0.010036,74.9988
1.892,1479.02,346.932,76.7989,0.182408,0.0100365,74.9988
1.903,1485.61,346.94,76.855,0.184036,0.010037,74.9988
1.914,1492.19,346.949,76.9107,0.185671,0.0100375,74.9988
1.925,1498.78,346.958,76.966,0.187313,0.010038,74.9988
1.936,1505.36,346.967,77.0207,0.188963,0.0100385,74.9988
1.947,1511.95,346.976,77.075,0.19062,0.0100391,74.9988
1.958,1518.53,346.985,77.1289,0.192283,0.0100396,74.9988
1.969,1525.11,346.994,77.1823,0.193955,0.0100401,74.9988
1.98,1531.7,347.003,77.2353,0.195633,0.0100406,74.9987
1.991,1538.28,347.012,77.2878,0.197319,0.0100412,74.9987
2.002,1544.87,347.021,77.3399,0.199012,0.0100417,74.9987
2.013,1551.45,347.031,77.3916,0.200712,0.0100422,74.9987
2.024,1558.04,347.04,77.4428,0.202419,0.0100428,74.9987
2.035,1564.62,347.05,77.4937,0.204134,0.0100433,74.9987
2.046,1571.21,347.059,77.5441,0.205856,0.0100439,74.9987
2.057,1577.79,347.069,77.5942,0.207585,0.0100445,74.9987
2.068,1584.38,347.079,77.6438,0.209321,0.010045,74.9987
2.079,1590.96,347.089,77.693,0.211064,0.0100456,74.9987
2.09,1597.55,347.098,77.7419,0.212815,0.0100462,74.9987
2.101,1604.13,347.108,77.7903,0.214573,0.0100467,74.9987
2.112,1610.72,347.119,77.8384,0.216338,0.0100473,74.9987
2.123,1617.3,347.129,77.8861,0.218111,0.0100479,74.9987
2.134,1623.89,347.139,77.9335,0.21989,0.0100485,74.9987
2.145,1630.47,347.149,77.9804,0.221677,0.0100491,74.9986
2.156,1637.05,347.16,78.027,0.223471,0.0100497,74.9986
2.167,1643.64,347.17,78.0733,0.225272,0.0100503,74.9986
2.178,1650.22,347.181,78.1191,0.227081,0.0100509,74.9986
2.189,1656.81,347.192,78.1647,0.228897,0.0100516,74.9986
2.2,1663.39,347.202,78.2099,0.23072,0.0100522,74.9986
2.211,1669.98,347.213,78.2547,0.23255,0.0100528,74.9986
2.222,1676.56,347.224,78.2992,0.234387,0.0100534,74.9986
2.233,1683.15,347.235,78.3433,0.236232,0.0100541,74.9986
2.244,1689.73,347.246,78.3872,0.238084,0.0100547,74.9986
2.255,1696.32,347.258,78.4307,0.239943,0.0100554,74.9986
2.266,1702.9,347.269,78.4738,0.24181,0.010056,74.9986
2.277,1709.48,347.28,78.5167,0.243683,0.0100567,74.9986
2.288,1716.07,347.292,78.5592,0.245564,0.0100574,74.9986
2.299,1722.65,347.303,78.6014,0.247452,0.010058,74.9985
2.31,1729.24,347.315,78.6433,0.249347,0.0100587,74.9985
2.321,1735.82,347.327,78.6849,0.25125,0.0100594,74.9985
2.332,1742.41,347.338,78.7262,0.25316,0.0100601,74.9985
2.343,1748.99,347.35,78.7672,0.255077,0.0100608,74.9985
2.354,1755.58,347.362,78.8079,0.257001,0.0100614,74.9985
2.365,1762.16,347.374,78.8483,0.258932,0.0100621,74.9985
2.376,1768.74,347.387,78.8884,0.260871,0.0100629,74.9985
2.387,1775.33,347.399,78.9282,0.262817,0.0100636,74.9985
2.398,1781.91,347.411,78.9677,0.26477,0.0100643,74.9985
2.409,1788.5,347.424,79.0069,0.26673,0.010065,74.9985
2.42,1795.08,347.436,79.0459,0.268698,0.0100657,74.9985
2.431,1801.67,347.449,79.0846,0.270672,0.0100665,74.9985
2.442,1808.25,347.462,79.123,0.272655,0.0100672,74.9985
2.453,1814.84,347.474,79.1611,0.274644,0.0100679,74.9985
2.464,1821.42,347.487,79.199,0.27664,0.0100687,74.9984
2.475,1828,347.5,79.2366,0.278644,0.0100694,74.9984
2.486,1834.59,347.513,79.2739,0.280655,0.0100702,74.9984
2.497,1841.17,347.527,79.311,0.282673,0.010071,74.9984
2.508,1847.76,347.54,79.3478,0.284698,0.0100717,74.9984
2.519,1854.34,347.553,79.3844,0.286731,0.0100725,74.9984
2.53,1860.93,347.567,79.4207,0.288771,0.0100733,74.9984
2.541,1867.51,347.58,79.4568,0.290818,0.0100741,74.9984
2.552,1874.09,347.594,79.4926,0.292872,0.0100749,74.9984
2.563,1880.68,347.608,79.5281,0.294934,0.0100757,74.9984
2.574,1887.26,347.622,79.5635,0.297002,0.0100765,74.9984
2.585,1893.85,347.636,79.5985,0.299078,0.0100773,74.9984
2.596,1900.43,347.65,79.6334,0.301162,0.0100781,74.9984
2.607,1907.02,347.664,79.668,0.303252,0.0100789,74.9984
2.618,1913.6,347.678,79.7024,0.30535,0.0100798,74.9983
2.629,1920.18,347.693,79.7365,0.307455,0.0100806,74.9983
2.64,1926.77,347.707,79.7704,0.309567,0.0100814,74.9983
2.651,1933.35,347.722,79.8041,0.311686,0.0100823,74.9983
2.662,1939.94,347.736,79.8376,0.313813,0.0100831,74.9983
2.673,1946.52,347.751,79.8708,0.315946,0.010084,74.9983
2.684,1953.11,347.766,79.9038,0.318087,0.0100848,74.9983
2.695,1959.69,347.781,79.9366,0.320236,0.0100857,74.9983
2.706,1966.27,347.796,79.9692,0.322391,0.0100866,74.9983
2.717,1972.86,347.811,80.0016,0.324554,0.0100875,74.9983
2.728,1979.44,347.826,80.0338,0.326724,0.0100883,74.9983
2.739,1986.03,347.842,80.0657,0.328901,0.0100892,74.9983
2.75,1992.61,347.857,80.0975,0.331085,0.0100901,74.9983
2.761,1999.19,347.873,80.129,0.333277,0.010091,74.9983
2.772,2005.78,347.888,80.1603,0.335476,0.0100919,74.9983
2.783,2012.36,347.904,80.1915,0.337682,0.0100929,74.9982
2.794,2018.95,347.92,80.2224,0.339895,0.0100938,74.9982
2.805,2025.53,347.936,80.2531,0.342115,0.0100947,74.9982
2.816,2032.11,347.952,80.2837,0.344343,0.0100956,74.9982
2.827,2038.7,347.968,80.314,0.346578,0.0100966,74.9982
2.838,2045.28,347.985,80.3442,0.34882,0.0100975,74.9982
2.849,2051.87,348.001,80.3741,0.35107,0.0100985,74.9982
2.86,2058.45,348.018,80.4039,0.353326,0.0100994,74.9982
2.871,2065.03,348.034,80.4335,0.35559,0.0101004,74.9982
2.882,2071.62,348.051,80.4629,0.357861,0.0101014,74.9982
2.893,2078.2,348.068,80.4921,0.36014,0.0101024,74.9982
2.904,2084.79,348.085,80.5211,0.362425,0.0101033,74.9982
2.915,2091.37,348.102,80.5499,0.364718,0.0101043,74.9982
2.926,2097.95,348.119,80.5786,0.367018,0.0101053,74.9982
2.937,2104.54,348.136,80.6071,0.369325,0.0101063,74.9981
2.948,2111.12,348.153,80.6354,0.37164,0.0101073,74.9981
2.959,2117.71,348.171,80.6636,0.373961,0.0101083,74.9981
2.97,2124.29,348.188,80.6915,0.37629,0.0101094,74.9981
2.981,2130.87,348.206,80.7193,0.378626,0.0101104,74.9981
2.992,2137.46,348.224,80.747,0.38097,0.0101114,74.9981
3.003,2144.04,348.242,80.7744,0.38332,0.0101125,74.9981
3.014,2150.63,348.26,80.8017,0.385678,0.0101135,74.9981
3.025,2157.21,348.278,80.8288,0.388043,0.0101146,74.9981
3.036,2163.79,348.296,80.8558,0.390415,0.0101156,74.9981
3.047,2170.38,348.315,80.8826,0.392795,0.0101167,74.9981
3.058,2176.96,348.333,80.9092,0.395182,0.0101178,74.9981
3.069,2183.55,348.352,80.9357,0.397576,0.0101188,74.9981
3.08,2190.13,348.37,80.962,0.399977,0.0101199,74.9981
3.091,2196.71,348.389,80.9882,0.402385,0.010121,74.9981
3.102,2203.3,348.408,81.0142,0.404801,0.0101221,74.998
3.113,2209.88,348.427,81.0401,0.407224,0.0101232,74.998
3.124,2216.46,348.446,81.0658,0.409654,0.0101243,74.998
3.135,2223.05,348.466,81.0913,0.412091,0.0101255,74.998
3.146,2229.63,348.485,81.1167,0.414535,0.0101266,74.998
3.157,2236.22,348.504,81.142,0.416987,0.0101277,74.998
3.168,2242.8,348.524,81.1671,0.419446,0.0101289,74.998
3.179,2249.38,348.544,81.192,0.421912,0.01013,74.998
3.19,2255.97,348.564,81.2168,0.424386,0.0101312,74.998
3.201,2262.55,348.583,81.2415,0.426866,0.0101323,74.998
3.212,2269.13,348.604,81.266,0.429354,0.0101335,74.998
3.223,2275.72,348.624,81.2904,0.431849,0.0101347,74.998
3.234,2282.3,348.644,81.3147,0.434352,0.0101358,74.998
3.245,2288.89,348.664,81.3388,0.436861,0.010137,74.998
3.256,2295.47,348.685,81.3627,0.439378,0.0101382,74.9979
3.267,2302.05,348.706,81.3865,0.441902,0.0101394,74.9979
3.278,2308.64,348.726,81.4102,0.444433,0.0101406,74.9979
3.289,2315.22,348.747,81.4338,0.446972,0.0101418,74.9979
3.3,2321.8,348.768,81.4572,0.449517,0.0101431,74.9979
3.311,2328.39,348.789,81.4805,0.45207,0.0101443,74.9979
3.322,2334.97,348.811,81.5037,0.45463,0.0101455,74.9979
3.333,2341.56,348.832,81.5267,0.457198,0.0101468,74.9979
3.344,2348.14,348.854,81.5496,0.459772,0.010148,74.9979
3.355,2354.72,348.875,81.5724,0.462354,0.0101493,74.9979
3.366,2361.31,348.897,81.595,0.464943,0.0101505,74.9979
3.377,2367.89,348.919,81.6175,0.467539,0.0101518,74.9979
3.388,2374.47,348.941,81.6399,0.470143,0.0101531,74.9979
3.399,2381.06,348.963,81.6622,0.472754,0.0101544,74.9979
3.41,2387.64,348.985,81.6844,0.475371,0.0101557,74.9979
3.421,2394.22,349.007,81.7064,0.477997,0.010157,74.9978
3.432,2400.81,349.03,81.7283,0.480629,0.0101583,74.9978
3.443,2407.39,349.052,81.7501,0.483269,0.0101596,74.9978
3.454,2413.97,349.075,81.7717,0.485915,0.0101609,74.9978
3.465,2420.56,349.098,81.7933,0.488569,0.0101622,74.9978
3.476,2427.14,349.121,81.8147,0.491231,0.0101636,74.9978
3.487,2433.73,349.144,81.836,0.493899,0.0101649,74.9978
3.498,2440.31,349.167,81.8572,0.496575,0.0101663,74.9978
3.509,2446.89,349.191,81.8783,0.499258,0.0101676,74.9978
3.52,2453.48,349.214,81.8993,0.501948,0.010169,74.9978
3.531,2460.06,349.238,81.9201,0.504645,0.0101704,74.9978
3.542,2466.64,349.261,81.9408,0.50735,0.0101718,74.9978
3.553,2473.23,349.285,81.9615,0.510062,0.0101731,74.9978
3.564,2479.81,349.309,81.982,0.512781,0.0101745,74.9978
3.575,2486.39,349.333,82.0024,0.515507,0.0101759,74.9977
3.586,2492.98,349.357,82.0227,0.518241,0.0101774,74.9977
3.597,2499.56,349.382,82.0429,0.520981,0.0101788,74.9977
3.608,2506.14,349.406,82.063,0.523729,0.0101802,74.9977
3.619,2512.73,349.431,82.083,0.526485,0.0101816,74.9977
3.63,2519.31,349.456,82.1028,0.529247,0.0101831,74.9977
3.641,2525.89,349.481,82.1226,0.532017,0.0101845,74.9977
3.652,2532.48,349.506,82.1423,0.534794,0.010186,74.9977
3.663,2539.06,349.531,82.1618,0.537578,0.0101875,74.9977
3.674,2545.64,349.556,82.1813,0.540369,0.0101889,74.9977
3.685,2552.23,349.581,82.2007,0.543167,0.0101904,74.9977
3.696,2558.81,349.607,82.2199,0.545973,0.0101919,74.9977
3.707,2565.39,349.632,82.2391,0.548786,0.0101934,74.9977
3.718,2571.98,349.658,82.2581,0.551606,0.0101949,74.9977
3.729,2578.56,349.684,82.2771,0.554434,0.0101964,74.9977
3.74,2585.14,349.71,82.296,0.557269,0.0101979,74.9976
3.751,2591.73,349.736,82.3147,0.56011,0.0101995,74.9976
3.762,2598.31,349.763,82.3334,0.562959,0.010201,74.9976
3.773,2604.89,349.789,82.352,0.565816,0.0102025,74.9976
3.784,2611.48,349.816,82.3705,0.568679,0.0102041,74.9976
3.795,2618.06,349.842,82.3888,0.57155,0.0102056,74.9976
3.806,2624.64,349.869,82.4071,0.574428,0.0102072,74.9976
3.817,2631.23,349.896,82.4253,0.577313,0.0102088,74.9976
3.828,2637.81,349.923,82.4434,0.580206,0.0102104,74.9976
3.839,2644.39,349.951,82.4615,0.583105,0.010212,74.9976
3.85,2650.98,349.978,82.4794,0.586012,0.0102136,74.9976
3.861,2657.56,350.006,82.4972,0.588926,0.0102152,74.9976
3.872,2664.14,350.033,82.515,0.591848,0.0102168,74.9976
3.883,2670.73,350.061,82.5326,0.594776,0.0102184,74.9976
3.894,2677.31,350.089,82.5502,0.597712,0.01022,74.9975
3.905,2683.89,350.117,82.5677,0.600655,0.0102217,74.9975
3.916,2690.48,350.145,82.5851,0.603605,0.0102233,74.9975
3.927,2697.06,350.174,82.6024,0.606563,0.010225,74.9975
3.938,2703.64,350.202,82.6196,0.609528,0.0102266,74.9975
3.949,2710.22,350.231,82.6367,0.612499,0.0102283,74.9975
3.96,2716.81,350.26,82.6538,0.615479,0.01023,74.9975
3.971,2723.39,350.289,82.6707,0.618465,0.0102317,74.9975
3.982,2729.97,350.318,82.6876,0.621458,0.0102334,74.9975
3.993,2736.56,350.347,82.7044,0.624459,0.0102351,74.9975
4.004,2743.14,350.376,82.7211,0.627467,0.0102368,74.9975
4.015,2749.72,350.406,82.7378,0.630483,0.0102385,74.9975
4.026,2756.31,350.435,82.7543,0.633505,0.0102403,74.9975
4.037,2762.89,350.465,82.7708,0.636535,0.010242,74.9975
4.048,2769.47,350.495,82.7872,0.639572,0.0102437,74.9974
4.059,2776.06,350.525,82.8035,0.642616,0.0102455,74.9974
4.07,2782.64,350.555,82.8197,0.645667,0.0102473,74.9974
4.081,2789.22,350.585,82.8359,0.648726,0.010249,74.9974
4.092,2795.8,350.616,82.852,0.651791,0.0102508,74.9974
4.103,2802.39,350.647,82.868,0.654865,0.0102526,74.9974
4.114,2808.97,350.677,82.8839,0.657945,0.0102544,74.9974
4.125,2815.55,350.708,82.8997,0.661032,0.0102562,74.9974
4.136,2822.14,350.739,82.9155,0.664127,0.010258,74.9974
4.147,2828.72,350.77,82.9312,0.667229,0.0102599,74.9974
4.158,2835.3,350.802,82.9468,0.670338,0.0102617,74.9974
4.169,2841.89,350.833,82.9624,0.673454,0.0102635,74.9974
4.18,2848.47,350.865,82.9779,0.676578,0.0102654,74.9974
4.191,2855.05,350.897,82.9933,0.679709,0.0102672,74.9974
4.202,2861.63,350.929,83.0086,0.682847,0.0102691,74.9974
4.213,2868.22,350.961,83.0239,0.685992,0.010271,74.9973
4.224,2874.8,350.993,83.039,0.689144,0.0102729,74.9973
4.235,2881.38,351.025,83.0542,0.692304,0.0102748,74.9973
4.246,2887.97,351.058,83.0692,0.695471,0.0102767,74.9973
4.257,2894.55,351.091,83.0842,0.698645,0.0102786,74.9973
4.268,2901.13,351.123,83.0991,0.701827,0.0102805,74.9973
4.279,2907.71,351.156,83.1139,0.705015,0.0102824,74.9973
4.29,2914.3,351.189,83.1287,0.708211,0.0102844,74.9973
4.301,2920.88,351.223,83.1434,0.711414,0.0102863,74.9973
4.312,2927.46,351.256,83.158,0.714624,0.0102883,74.9973
4.323,2934.05,351.29,83.1725,0.717842,0.0102902,74.9973
4.334,2940.63,351.323,83.187,0.721066,0.0102922,74.9973
4.345,2947.21,351.357,83.2015,0.724298,0.0102942,74.9973
4.356,2953.79,351.391,83.2158,0.727538,0.0102962,74.9973
4.367,2960.38,351.425,83.2301,0.730784,0.0102982,74.9972
4.378,2966.96,351.46,83.2443,0.734037,0.0103002,74.9972
4.389,2973.54,351.494,83.2585,0.737298,0.0103022,74.9972
4.4,2980.12,351.529,83.2726,0.740566,0.0103043,74.9972
4.411,2986.71,351.564,83.2866,0.743842,0.0103063,74.9972
4.422,2993.29,351.599,83.3006,0.747124,0.0103084,74.9972
4.433,2999.87,351.634,83.3145,0.750414,0.0103104,74.9972
4.444,3006.46,351.669,83.3284,0.753711,0.0103125,74.9972
4.455,3013.04,351.704,83.3421,0.757015,0.0103146,74.9972
4.466,3019.62,351.74,83.3559,0.760326,0.0103166,74.9972
4.477,3026.2,351.776,83.3695,0.763645,0.0103187,74.9972
4.488,3032.79,351.811,83.3831,0.766971,0.0103208,74.9972
4.499,3039.37,351.847,83.3966,0.770304,0.010323,74.9972
4.51,3045.95,351.884,83.4101,0.773644,0.0103251,74.9972
4.521,3052.53,351.92,83.4235,0.776991,0.0103272,74.9971
4.532,3059.12,351.956,83.4369,0.780346,0.0103294,74.9971
4.543,3065.7,351.993,83.4502,0.783708,0.0103315,74.9971
