time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
2.926,9104.98,374.492,87.6447,6.91279,0.0116945,74.9987
2.937,9137.91,374.769,87.6515,6.96288,0.0117118,74.9987
2.948,9170.83,375.048,87.6582,7.01314,0.0117292,74.9987
2.959,9203.75,375.328,87.6648,7.06358,0.0117467,74.9987
2.97,9236.67,375.611,87.6713,7.11421,0.0117644,74.9987
2.981,9269.6,375.895,87.6779,7.16501,0.0117822,74.9987
2.992,9302.52,376.18,87.6843,7.216,0.0118002,74.9987
3.003,9335.44,376.468,87.6907,7.26716,0.0118182,74.9987
3.014,9368.36,376.758,87.697,7.31851,0.0118364,74.9987
3.025,9401.29,377.049,87.7033,7.37004,0.0118547,74.9987
3.036,9434.21,377.342,87.7095,7.42175,0.0118731,74.9987
3.047,9467.13,377.637,87.7157,7.47364,0.0118917,74.9987
3.058,9500.05,377.934,87.7218,7.52571,0.0119104,74.9987
3.069,9532.98,378.233,87.7279,7.57796,0.0119292,74.9987
3.08,9565.9,378.533,87.7339,7.63039,0.0119482,74.9987
3.091,9598.82,378.835,87.7399,7.683,0.0119673,74.9987
3.102,9631.74,379.14,87.7458,7.73579,0.0119865,74.9987
3.113,9664.67,379.446,87.7517,7.78877,0.0120059,74.9987
3.124,9697.59,379.754,87.7575,7.84192,0.0120254,74.9986
3.135,9730.51,380.064,87.7632,7.89526,0.012045,74.9986
3.146,9763.43,380.375,87.7689,7.94877,0.0120648,74.9986
3.157,9796.35,380.689,87.7746,8.00247,0.0120847,74.9986
3.168,9829.28,381.005,87.7802,8.05635,0.0121047,74.9986
3.179,9862.2,381.322,87.7858,8.1104,0.0121249,74.9986
3.19,9895.12,381.641,87.7913,8.16464,0.0121452,74.9986
3.201,9928.04,381.963,87.7967,8.21906,0.0121657,74.9986
3.212,9960.96,382.286,87.8022,8.27366,0.0121863,74.9986
3.223,9993.88,382.611,87.8075,8.32844,0.012207,74.9986
3.234,10026.8,382.938,87.8129,8.3834,0.0122279,74.9986
3.245,10059.7,383.267,87.8181,8.43854,0.0122489,74.9986
3.256,10092.6,383.598,87.8234,8.49387,0.0122701,74.9986
3.267,10125.6,383.931,87.8286,8.54937,0.0122914,74.9986
3.278,10158.5,384.266,87.8337,8.60505,0.0123128,74.9986
3.289,10191.4,384.602,87.8388,8.66092,0.0123344,74.9986
3.3,10224.3,384.941,87.8439,8.71696,0.0123562,74.9986
3.311,10257.3,385.282,87.8489,8.77319,0.0123781,74.9986
3.322,10290.2,385.625,87.8538,8.8296,0.0124001,74.9986
3.333,10323.1,385.969,87.8588,8.88618,0.0124223,74.9986
3.344,10356,386.316,87.8637,8.94295,0.0124446,74.9985
3.355,10388.9,386.665,87.8685,8.9999,0.0124671,74.9985
3.366,10421.9,387.015,87.8733,9.05703,0.0124897,74.9985
3.377,10454.8,387.368,87.8781,9.11434,0.0125125,74.9985
3.388,10487.7,387.723,87.8828,9.17183,0.0125354,74.9985
3.399,10520.6,388.079,87.8875,9.2295,0.0125585,74.9985
3.41,10553.5,388.438,87.8921,9.28735,0.0125817,74.9985
3.421,10586.5,388.799,87.8967,9.34539,0.0126051,74.9985
3.432,10619.4,389.162,87.9013,9.4036,0.0126286,74.9985
3.443,10652.3,389.526,87.9058,9.46199,0.0126523,74.9985
3.454,10685.2,389.893,87.9103,9.52057,0.0126761,74.9985
3.465,10718.1,390.262,87.9147,9.57932,0.0127001,74.9985
3.476,10751.1,390.633,87.9191,9.63826,0.0127243,74.9985
3.487,10784,391.006,87.9235,9.69737,0.0127486,74.9985
3.498,10816.9,391.381,87.9278,9.75667,0.0127731,74.9985
3.509,10849.8,391.758,87.9321,9.81615,0.0127977,74.9985
3.52,10882.8,392.138,87.9364,9.87581,0.0128225,74.9985
3.531,10915.7,392.519,87.9406,9.93565,0.0128474,74.9985
3.542,10948.6,392.902,87.9448,9.99567,0.0128726,74.9985
3.553,10981.5,393.288,87.9489,10.0559,0.0128978,74.9984
3.564,11014.4,393.676,87.953,10.1162,0.0129233,74.9984
3.575,11047.4,394.065,87.9571,10.1768,0.0129489,74.9984
3.586,11080.3,394.457,87.9611,10.2376,0.0129746,74.9984
3.597,11113.2,394.851,87.9651,10.2985,0.0130006,74.9984
3.608,11146.1,395.247,87.9691,10.3596,0.0130266,74.9984
3.619,11179,395.645,87.973,10.4209,0.0130529,74.9984
3.63,11212,396.046,87.977,10.4823,0.0130793,74.9984
3.641,11244.9,396.448,87.9808,10.544,0.0131059,74.9984
3.652,11277.8,396.853,87.9847,10.6058,0.0131327,74.9984
3.663,11310.7,397.26,87.9885,10.6678,0.0131596,74.9984
3.674,11343.6,397.669,87.9922,10.73,0.0131867,74.9984
3.685,11376.6,398.08,87.996,10.7924,0.013214,74.9984
3.696,11409.5,398.493,87.9997,10.8549,0.0132415,74.9984
3.707,11442.4,398.908,88.0033,10.9176,0.0132691,74.9984
3.718,11475.3,399.326,88.007,10.9806,0.0132969,74.9984
3.729,11508.2,399.746,88.0106,11.0436,0.0133249,74.9984
3.74,11541.2,400.168,88.0142,11.1069,0.013353,74.9984
3.751,11574.1,400.592,88.0177,11.1704,0.0133813,74.9984
3.762,11607,401.018,88.0212,11.234,0.0134098,74.9983
3.773,11639.9,401.447,88.0247,11.2978,0.0134385,74.9983
3.784,11672.8,401.878,88.0282,11.3618,0.0134674,74.9983
3.795,11705.7,402.311,88.0316,11.426,0.0134964,74.9983
3.806,11738.7,402.746,88.035,11.4903,0.0135256,74.9983
3.817,11771.6,403.183,88.0384,11.5549,0.013555,74.9983
3.828,11804.5,403.623,88.0417,11.6196,0.0135846,74.9983
3.839,11837.4,404.065,88.045,11.6845,0.0136144,74.9983
3.85,11870.3,404.509,88.0483,11.7496,0.0136443,74.9983
3.861,11903.3,404.956,88.0515,11.8148,0.0136745,74.9983
3.872,11936.2,405.405,88.0547,11.8803,0.0137048,74.9983
3.883,11969.1,405.855,88.0579,11.9459,0.0137353,74.9983
3.894,12002,406.309,88.0611,12.0117,0.013766,74.9983
3.905,12034.9,406.764,88.0642,12.0777,0.0137969,74.9983
3.916,12067.9,407.222,88.0673,12.1438,0.013828,74.9983
3.927,12100.8,407.682,88.0704,12.2102,0.0138592,74.9983
3.938,12133.7,408.145,88.0735,12.2767,0.0138907,74.9983
3.949,12166.6,408.609,88.0765,12.3434,0.0139223,74.9983
3.96,12199.5,409.076,88.0795,12.4103,0.0139542,74.9983
3.971,12232.4,409.546,88.0824,12.4773,0.0139862,74.9982
3.982,12265.4,410.017,88.0854,12.5446,0.0140184,74.9982
3.993,12298.3,410.491,88.0883,12.612,0.0140509,74.9982
4.004,12331.2,410.967,88.0912,12.6796,0.0140835,74.9982
4.015,12364.1,411.446,88.094,12.7474,0.0141163,74.9982
4.026,12397,411.927,88.0969,12.8154,0.0141493,74.9982
4.037,12430,412.41,88.0997,12.8835,0.0141825,74.9982
4.048,12462.9,412.896,88.1025,12.9518,0.014216,74.9982
4.059,12495.8,413.384,88.1052,13.0204,0.0142496,74.9982
4.07,12528.7,413.874,88.108,13.089,0.0142834,74.9982
4.081,12561.6,414.367,88.1107,13.1579,0.0143174,74.9982
4.092,12594.5,414.862,88.1134,13.227,0.0143517,74.9982
4.103,12627.5,415.359,88.116,13.2962,0.0143861,74.9982
4.114,12660.4,415.859,88.1187,13.3656,0.0144207,74.9982
4.125,12693.3,416.361,88.1213,13.4352,0.0144556,74.9982
4.136,12726.2,416.866,88.1239,13.505,0.0144907,74.9982
4.147,12759.1,417.373,88.1264,13.5749,0.0145259,74.9982
4.158,12792.1,417.882,88.129,13.6451,0.0145614,74.9982
4.169,12825,418.394,88.1315,13.7154,0.0145971,74.9981
4.18,12857.9,418.909,88.134,13.7859,0.014633,74.9981
4.191,12890.8,419.425,88.1364,13.8566,0.0146691,74.9981
4.202,12923.7,419.944,88.1389,13.9274,0.0147055,74.9981
4.213,12956.6,420.466,88.1413,13.9984,0.014742,74.9981
4.224,12989.6,420.99,88.1437,14.0697,0.0147788,74.9981
4.235,13022.5,421.516,88.1461,14.1411,0.0148158,74.9981
4.246,13055.4,422.045,88.1484,14.2126,0.014853,74.9981
4.257,13088.3,422.576,88.1508,14.2844,0.0148904,74.9981
4.268,13121.2,423.11,88.1531,14.3563,0.014928,74.9981
4.279,13154.1,423.646,88.1554,14.4285,0.0149659,74.9981
4.29,13187.1,424.185,88.1576,14.5008,0.015004,74.9981
4.301,13220,424.726,88.1599,14.5733,0.0150423,74.9981
4.312,13252.9,425.27,88.1621,14.6459,0.0150808,74.9981
4.323,13285.8,425.816,88.1643,14.7188,0.0151196,74.9981
4.334,13318.7,426.365,88.1664,14.7918,0.0151586,74.9981
4.345,13351.6,426.916,88.1686,14.865,0.0151978,74.9981
4.356,13384.6,427.47,88.1707,14.9384,0.0152372,74.9981
4.367,13417.5,428.026,88.1728,15.0119,0.0152769,74.998
4.378,13450.4,428.585,88.1749,15.0857,0.0153168,74.998
4.389,13483.3,429.146,88.177,15.1596,0.015357,74.998
4.4,13516.2,429.71,88.1791,15.2337,0.0153973,74.998
4.411,13549.1,430.276,88.1811,15.308,0.0154379,74.998
4.422,13582.1,430.845,88.1831,15.3825,0.0154788,74.998
4.433,13615,431.416,88.1851,15.4571,0.0155199,74.998
4.444,13647.9,431.99,88.187,15.532,0.0155612,74.998
4.455,13680.8,432.567,88.189,15.607,0.0156028,74.998
4.466,13713.7,433.146,88.1909,15.6822,0.0156446,74.998
4.477,13746.6,433.727,88.1928,15.7575,0.0156866,74.998
4.488,13779.6,434.312,88.1947,15.8331,0.0157289,74.998
4.499,13812.5,434.898,88.1966,15.9088,0.0157714,74.998
4.51,13845.4,435.488,88.1984,15.9847,0.0158142,74.998
4.521,13878.3,436.08,88.2003,16.0608,0.0158572,74.998
4.532,13911.2,436.674,88.2021,16.1371,0.0159005,74.998
4.543,13944.1,437.271,88.2039,16.2135,0.015944,74.998
